GEOID,NAME,year,labor_force_over_16,labor_force_over_16_moe,employment_over_16,employment_over_16_moe,unemployment_over_16,unemployment_over_16_moe,labor_force_20_to_64,labor_force_20_to_64_moe,employment_20_to_64,employment_20_to_64_moe,unemployment_20_to_64,unemployment_20_to_64_moe,below_poverty,below_poverty_moe,earnings_16_older_total,earnings_16_older_total_moe,earnings_16_older_median,earnings_16_older_median_moe,earnings_25_older_total,earnings_25_older_total_moe,earnings_25_older_less_hs,earnings_25_older_less_hs_moe,earnings_25_older_hs_grad,earnings_25_older_hs_grad_moe,earnings_25_older_some_college,earnings_25_older_some_college_moe,earnings_25_older_bachelors,earnings_25_older_bachelors_moe,earnings_25_older_graduate,earnings_25_older_graduate_moe,median_household_income,median_household_income_moe,income_less_than_10k,income_less_than_10k_moe,income_10k_14999,income_10k_14999_moe,income_15k_24999,income_15k_24999_moe,income_25k_34999,income_25k_34999_moe,income_35K_49999,income_35K_49999_moe,income_50K_74999,income_50K_74999_moe,income_75K_99999,income_75K_99999_moe,income_100K_149999,income_100K_149999_moe,income_150K_199999,income_150K_199999_moe,income_200K_more,income_200K_more_moe,total_pop,total_pop_moe,race_white,race_white_moe,race_black,race_black_moe,race_american_indian,race_american_indian_moe,race_asian,race_asian_moe,race_native_hawaiian,race_native_hawaiian_moe,race_hispanic,race_hispanic_moe,race_other,race_other_moe,race_two_more,race_two_more_moe,family_children_total,family_children_total_moe,family_married_parent_perc,family_married_parent_perc_moe,family_single_parent_male_perc,family_single_parent_male_perc_moe,family_single_parent_female_perc,family_single_parent_female_perc_moe,family_single_parent_perc,family_single_parent_perc_moe,family_children_nonfamily_perc,family_children_nonfamily_perc_moe,household_single_or_nonfamily_perc,household_single_or_nonfamily_perc_moe,education_less_hs,education_less_hs_moe,education_hs_grad,education_hs_grad_moe,education_assoc_some_college,education_assoc_some_college_moe,education_bachelors_or_higher,education_bachelors_or_higher_moe,disability,disability_moe,housing_occupied_total,housing_occupied_total_moe,owner_occupied_housing_total,owner_occupied_housing_total_moe,renter_occupied_housing_total,renter_occupied_housing_total_moe,owner_occupied_housing_perc,owner_occupied_housing_perc_moe,renter_occupied_housing_perc,renter_occupied_housing_perc_moe,affordable_housing_own_total,affordable_housing_own_total_moe,affordable_housing_own_perc,affordable_housing_own_perc_moe,affordable_housing_rent_total,affordable_housing_rent_total_moe,affordable_housing_rent_perc,affordable_housing_rent_perc_moe,affordable_housing_all_perc,affordable_housing_all_perc_moe,affordable_housing_less_50k,affordable_housing_less_50k_moe
41031960302,"Census Tract 9603.02, Jefferson County, OR",2015,54.5,4.3,54.5,4.3,11.5,3.8,74.3,3.7,66.7,5.2,10.2,4.2,15.4,4.2,2189,217,27758,3662,,,,,,,,,,,,,50755,4655,6,2.1,1.8,1.5,11,2.9,12.9,3.5,17.4,4.6,23.5,5.1,13.9,4.2,11.1,3.2,0.7,0.9,1.6,1,4445,325,83.3745781777278,6.92913385826772,1.68728908886389,1.41732283464567,1.73228346456693,1.05736782902137,0.292463442069741,0.292463442069741,0.292463442069741,0.382452193475816,20,5.10686164229471,8.21147356580427,4.16197975253093,4.40944881889764,2.33970753655793,1076,170,70.5390334572491,14.0334572490706,9.5724907063197,6.59851301115242,18.6802973977695,8.82899628252788,28.2527881040892,15.4275092936803,1.20817843866171,1.85873605947955,13.148398737032,2.99954894000902,14.72,4.256,30.24,5.312,37.344,7.04,17.696,7.552,14.4,2.7,1623,137,1184,140,439,95,72.9513247073321,8.62600123228589,27.0486752926679,5.85335797905114,824,370,69.5945945945946,31.25,223,207,50.7972665148064,47.1526195899772,64.5101663585952,35.5514479359211,49.5314591700134,38.8219544846051
41031,"Jefferson County, OR",2015,47.2,2.6,47.2,2.6,14.4,2.2,68.9,3.6,58.8,3.5,14.7,2.4,20.5,2.7,10165,388,24319,2145,27126,1808,19915,5840,22364,3275,31008,2871,38882,15294,42885,11902,46366,3506,6.7,1.6,3.9,1.3,12.3,2.2,13.6,2.4,17.5,2.7,23.6,3.8,12,2.2,7.7,1.6,1.7,0.7,1,0.6,22061,,70.8898055391868,2.40696251303205,0.974570509043108,0.149585240922896,17.6918544036988,1.01083359775169,0.775123521145914,0.194914101808622,0.521281900185848,0.398893975794388,19.5956665608993,,7.04410498164181,2.34350210779203,2.10325914509768,0.666334255020171,5423,52,53.1624562050526,6.78591185690577,16.5406601512078,5.3475935828877,29.7621242854509,5.05255393693528,46.3027844366587,10.400147519823,0.53475935828877,0.553199336160797,13.7647058823529,1.95294117647059,16.0524714314693,3.34708229089188,29.4813712894719,2.25167354114545,38.5015890188654,3.8947866657651,15.9645682601934,3.2862262492393,16.9,1.8,7692,275,5136,286,2556,292,66.7706708268331,3.71814872594904,33.2293291731669,3.79615184607384,3893,1084,75.7982866043614,21.1059190031153,1363,628,53.3255086071988,24.5696400625978,68.3307332293292,22.256890275611,53.0068510530322,21.0606445064704
41051,"Multnomah County, OR",2015,62.6,0.4,62.6,0.4,8.8,0.4,79.7,0.4,73,0.5,8.4,0.4,18.1,0.5,444184,2366,30417,310,34703,520,19110,1011,26289,580,30307,553,41778,534,61439,853,54102,784,8.3,0.3,5.3,0.3,9.9,0.3,10,0.4,13.2,0.4,17.4,0.5,12.5,0.4,13.4,0.4,4.7,0.2,5.3,0.2,768418,,78.2024887496128,0.292418969883579,5.46082991288596,0.129486815769542,0.785509969834127,0.0753496144025778,6.86670536088431,0.129096403259684,0.623358640739806,0.0295412132459156,11.0879755549714,,3.0669505399405,0.28786415726857,4.99415682610246,0.255329781447077,152160,257,66.5726866456362,1.33477917981073,7.80888538380652,0.80375920084122,24.6615404837014,1.1284174553102,32.4704258675079,1.93217665615142,0.956887486855941,0.237250262881178,27.1024797179448,0.406174492348558,9.66069263689876,0.487307012546923,18.3812789389889,0.376480726815944,30.6190935249697,0.602697807574895,41.3389348991426,0.793859456932942,12.9,0.3,310669,1070,167110,1706,143559,1708,53.790368527275,0.549137506477956,46.209631472725,0.549781278466793,112757,4702,67.4747172521094,2.81371551672551,62860,5055,43.7868750827186,3.52120034271624,56.5286526817932,3.14064164754127,26.3211027831038,2.77729359130788
41005,"Clackamas County, OR",2015,59.2,0.5,59.2,0.5,8.3,0.5,79,0.6,73.2,0.6,7.4,0.4,9.5,0.6,208736,1425,35056,599,40744,464,24603,1328,32758,1130,37268,723,52357,1603,66080,2659,65965,1014,4.5,0.4,3.5,0.4,8.2,0.5,8.4,0.4,12.7,0.7,19.2,0.7,14,0.6,16.6,0.7,6.2,0.3,6.6,0.4,389438,,89.2714629799866,0.286823576538499,0.912853907425572,0.0980900682521993,0.668912638211988,0.126335899424299,4.08768533116953,0.174867372983633,0.290161720222474,0.0500721552596306,8.18384441169069,,1.52655878471027,0.248049753747708,3.24236463827361,0.248563314314474,87619,120,74.0307467558406,1.59896826030884,7.62277588194341,0.943859208619135,17.4562594870975,1.32048984809231,25.079035369041,2.26434905671144,0.89021787511841,0.328695830812952,15.7078587154207,0.496974432075418,6.94469608173015,0.457014394474415,23.4841061781986,0.709555520223626,36.5197392503633,1.02310584911869,33.0514584897079,0.990567607440904,11.8,0.3,149522,850,102040,1223,47482,1033,68.2441379863833,0.817939834940678,31.7558620136167,0.69086823343722,70825,4280,69.4090552724422,4.19443355546844,22249,3097,46.8577566235626,6.52247167347626,62.2476959912254,4.93372212784741,31.0099039615846,5.06265006002401
41047,"Marion County, OR",2015,55.1,0.7,55.1,0.7,10.7,0.6,75.9,0.9,68.2,0.9,10,0.6,18.4,0.9,160182,1736,24915,623,29822,731,19533,877,26366,843,30762,748,42065,2180,55817,2113,48432,1215,6.9,0.6,5.5,0.5,11.2,0.6,11.7,0.7,16,0.8,20,0.8,12.7,0.6,11.2,0.5,2.9,0.4,1.9,0.3,323259,,81.6917703760762,0.813589103474304,1.0214719466434,0.101466625832537,1.11675158309591,0.231084053344222,1.8341330017107,0.130236126449689,0.754812704363993,0.0958983353905073,25.337886957517,,8.43286652498461,0.736870435161898,5.14819386312523,0.44422583748635,82712,96,64.4634394041977,2.15325466679563,9.64793500338524,1.39762065963826,25.0338524035207,1.85100106393268,34.6817874069059,3.24862172357095,0.854773188896412,0.290163458748428,14.7362875933848,0.57659153310772,15.6733905292053,1.06357541151378,27.1623004600538,0.797203332281235,35.1204652185973,1.03966409380888,22.0438437921437,0.897630866641799,14.7,0.5,113996,863,68134,1149,45862,1079,59.7687638162743,1.00793010281062,40.2312361837257,0.946524439454016,47752,3615,70.0854199078287,5.30572107905011,20631,3210,44.9849548645938,6.99925864550172,59.9871925330713,5.98705217726938,35.7194799666554,5.63132970326883
41067,"Washington County, OR",2015,63.6,0.5,63.6,0.5,7.6,0.4,80.7,0.5,74.8,0.6,7.1,0.4,11.8,0.6,306600,1994,34861,630,40377,404,21291,749,28648,1624,36432,691,54562,1596,73471,2393,66754,739,4.5,0.3,3.6,0.3,8.4,0.4,8.5,0.4,12.4,0.5,18.3,0.6,14.6,0.6,17,0.5,6.7,0.4,6.2,0.3,556210,,77.5732187483145,0.437784290106255,1.80884917567106,0.121896406033692,0.743244458028442,0.126391111270923,9.28408334981392,0.181226515165135,0.486866471296812,0.0785674475467899,16.1532514697686,,5.69101598317182,0.451807770446414,4.41272181370346,0.286941982344798,136546,104,74.8055600310518,1.30139293717868,6.11808474799701,0.722100976960145,18.1975305025413,1.08608088116825,24.3156152505383,1.8081818581284,0.878824718409913,0.280491555959164,16.2895169558037,0.463614628079459,9.27321784192381,0.686042527677252,19.0006745326452,0.558630805798839,30.994239705347,0.857352405833101,40.7318679200839,1.05382342234309,9.9,0.3,206426,1074,124690,1585,81736,1361,60.4042126476316,0.767829633863951,39.5957873523684,0.659316171412516,90800,4779,72.820595075788,3.8327051086695,39392,3708,48.194186160321,4.5365567191935,63.069574569095,4.1114006956488,26.181650929358,3.79183463650875
41017,"Deschutes County, OR",2015,55.5,1.1,55.5,1.1,9.4,1.1,76.7,1.1,70.1,1.3,8.5,1.1,14.6,1.2,85785,1291,26881,811,31130,718,17899,2207,24728,1633,29097,2285,41401,2863,52332,5072,51223,1841,7,0.9,4.3,0.7,11.8,1,10.9,1.1,15,1.2,18.5,1.2,12.7,1,12.6,1,3.3,0.4,3.9,0.7,166622,,93.2775983963702,0.548547010598841,0.4537215973881,0.0942252523676345,0.552147975657476,0.136836672228157,1.21292506391713,0.161443266795501,0.12003216862119,0.0708189794865024,7.70066377789247,,1.69245357755879,0.491531730503775,2.69112122048709,0.393105352234399,36364,95,72.7120228797712,3.02221977780222,8.30766692333077,1.63623363766362,18.0783192168078,2.37322626773732,26.3859861401386,4.00945990540095,0.901990980090199,0.56649433505665,18.3970624708879,1.05196934226207,6.51284997381005,0.953821198655019,22.8629843029248,1.03661524424243,38.0616055286146,2.01409188449386,32.5625601946505,1.97269486170015,12.6,0.8,66337,946,42919,1075,23418,1045,64.6984337549181,1.62051343895564,35.3015662450819,1.57528980810106,28905,3524,67.3477946830075,8.21081572264032,9971,2388,42.5783585276283,10.1972841404048,58.6037957700831,8.91207018707509,32.7074108787693,7.96031156071232
41039,"Lane County, OR",2015,53.5,0.6,53.5,0.6,9.9,0.6,73.7,0.7,66.8,0.7,9.3,0.5,20.1,0.6,186621,1683,23253,553,30037,506,21918,1478,26251,924,28445,911,34074,2046,48265,2168,44103,729,9.8,0.5,6.2,0.4,12.7,0.5,11.5,0.5,14.8,0.6,18.7,0.6,11.2,0.5,9.8,0.5,3,0.2,2.3,0.2,357060,,88.3686215201927,0.288466924326444,1.08469164846244,0.111745925054613,1.13230269422506,0.148434436789335,2.51106256651543,0.1520752814653,0.223491850109225,0.051531955413656,8.05690920293508,,2.22735674676525,0.26494146642021,4.45247297372991,0.283425754775108,68499,92,64.8637206382575,1.74601089066994,9.5548840129053,1.01753310267303,24.705470152849,1.48031358122016,34.2603541657542,2.4978466838932,0.875925195988263,0.261317683469832,24.6859084164514,0.615865850095388,8.89215125200096,0.663531480421674,24.9678601939171,0.702928662071711,37.740426484859,1.04008559556097,28.3995620692229,0.796237776506009,16,0.4,146235,853,85785,1006,60450,995,58.6624269155811,0.687933805176599,41.3375730844189,0.680411666153794,59771,4028,69.6753511686192,4.69545957918051,23142,3032,38.2828784119107,5.01571546732837,56.6984647998085,4.82784559100079,33.8049879451405,4.23698668036836
41059,"Umatilla County, OR",2015,55,1.5,55,1.5,9.4,1.5,72.8,1.6,66.8,1.8,8.2,1.4,17.6,1.9,37846,756,24905,1049,28855,1407,22568,2361,25610,1728,30860,1315,40779,3560,56703,4173,48101,1992,6.6,1,6.7,1.2,12.4,1.3,11.4,1.3,14.7,1.5,21,1.7,12.9,1.3,10.6,1.3,1.9,0.5,1.8,0.6,76738,,84.9370585629024,1.38783914097318,0.699783679532956,0.144648023143684,2.84604759050275,0.570773280512914,0.81185331908572,0.1381323464255,0.149860564518231,0.0403971956527405,25.2508535536501,,5.72467356459642,1.23928171179859,4.83072271886158,0.557741927076546,19990,33,58.8194097048524,3.65182591295648,11.5207603801901,2.60630315157579,28.9194597298649,3.67183591795898,40.440220110055,6.27813906953477,0.740370185092546,0.510255127563782,14.721641491409,0.995472607196755,16.660602385284,1.73236304831211,29.0580149585607,1.35637760258743,37.9603800283,2.30038407115424,16.3210026278553,1.60097028502122,14.5,0.9,26794,366,16791,528,10003,518,62.667015003359,1.97059043069344,37.332984996641,1.93326864223334,12950,1875,77.1246501101781,11.1666964445239,5674,1780,56.7229831050685,17.7946616015195,69.5080988280958,13.6411136821677,49.7418375094913,14.1457858769932
53059950100,"Census Tract 9501, Skamania County, WA",2015,60.8,18.4,60.8,18.4,18.2,19.9,77.6,16,77.6,16,0,29.4,0,16.1,94,41,,,,,,,,,,,,,,,66719,62803,0,34.1,0,34.1,4.1,7.1,23.3,24.3,15.1,22.2,11,15.8,11,10.1,2.7,4.1,32.9,30.9,0,34.1,184,76,98.9130434782609,41.304347826087,0,6.52173913043478,1.08695652173913,2.71739130434783,0,6.52173913043478,0,6.52173913043478,0,6.52173913043478,0,6.52173913043478,0,6.52173913043478,36,30,100,83.3333333333333,0,33.3333333333333,0,33.3333333333333,0,66.6666666666667,0,33.3333333333333,15.7608695652174,14.6739130434783,0,19.8347107438017,8.26446280991736,12.396694214876,46.2809917355372,46.2809917355372,45.4545454545455,38.0165289256198,3.3,5.9,73,31,57,27,16,17,78.0821917808219,36.986301369863,21.9178082191781,23.2876712328767,31,124,54.3859649122807,217.543859649123,16,117,100,731.25,64.3835616438356,330.13698630137,58.0645161290323,464.516129032258
53059950200,"Census Tract 9502, Skamania County, WA",2015,53.8,3.9,53.8,3.9,7.9,2.6,72.2,3.7,67.3,4,6.7,2.8,11.3,3.6,2414,224,36707,7018,,,,,,,,,,,,,67695,11355,7.2,2.8,4.5,2.4,7.5,2.6,6.4,2.3,8.5,2.7,18.1,4.5,15.9,4.5,18,4.3,7.9,4.4,5.8,2.4,4889,284,95.1523829003886,5.50214767846185,0.981795868275721,0.634076498261403,0.449989772959705,0.593168337083248,1.34996931887912,0.634076498261403,0.593168337083248,0.695438740028636,0.347719370014318,0.32726528942524,0.388627531192473,0.347719370014318,1.08406627122111,0.736346901206791,1034,137,80.5609284332689,14.3133462282398,6.96324951644101,4.35203094777563,11.9922630560928,6.57640232108317,18.9555125725339,10.9284332688588,0.483558994197292,0.773694390715667,14.6042135406013,2.69993863775823,7.79369627507163,3.12320916905444,25.5300859598854,4.2406876790831,42.3495702005731,6.67621776504298,24.3266475644699,5.24355300859599,12.6,2.2,1865,96,1414,95,451,97,75.8176943699732,5.09383378016086,24.1823056300268,5.20107238605898,1049,321,74.1867043847242,22.7015558698727,181,190,40.1330376940133,42.1286031042129,65.9517426273459,27.3994638069705,30.8492201039861,24.9566724436742
53059950300,"Census Tract 9503, Skamania County, WA",2015,47.3,5.6,47.3,5.6,9.4,4.9,64.5,6.5,58.2,6.5,9.8,5.4,21.8,4.8,799,111,32229,4580,,,,,,,,,,,,,46458,7977,18.1,4.9,9.1,4.2,8.8,4.2,7.6,3.3,9.7,3.6,20.8,4.6,10.4,3.6,8.5,3.2,5,2.2,1.9,2,1745,163,91.0028653295129,8.93982808022923,1.66189111747851,2.17765042979943,1.83381088825215,1.83381088825215,1.03151862464183,0.916905444126074,0,0.687679083094556,4.52722063037249,3.20916905444126,0.630372492836676,1.14613180515759,3.83954154727794,2.8080229226361,320,75,63.4375,17.8125,0,3.75,36.5625,16.5625,36.5625,20.3125,0,3.75,22.5409836065574,3.51288056206089,11.7283950617284,5.63271604938272,26.5432098765432,4.93827160493827,36.3425925925926,7.56172839506173,25.3858024691358,6.79012345679012,15.7,3.5,825,61,494,54,331,63,59.8787878787879,6.54545454545455,40.1212121212121,7.63636363636364,380,190,76.9230769230769,38.4615384615385,161,155,48.6404833836858,46.8277945619335,65.5757575757576,41.8181818181818,49.3472584856397,45.1697127937337
53059950400,"Census Tract 9504, Skamania County, WA",2015,52.9,5.4,52.9,5.4,8.4,4.8,70.1,6.9,63.6,6.7,9.2,5.2,11.4,5.1,1075,132,29705,4429,,,,,,,,,,,,,48347,5094,5.2,4.1,2.8,2.1,11.5,5.1,17.9,6.7,15,5,16.5,6.2,13,5.3,11.5,4.1,3,1.8,3.7,3,2123,207,95.0541686292982,9.609043805935,0.847856806406029,1.17757889778615,0.518134715025907,0.565237870937353,0.329722091380122,0.471031559114461,0,0.565237870937353,14.1780499293453,5.08714083843618,1.97833254828073,1.64861045690061,1.27178520960904,0.847856806406029,443,117,75.3950338600452,26.86230248307,10.6094808126411,9.25507900677201,13.9954853273138,7.90067720090294,24.6049661399549,17.1557562076749,0,2.70880361173815,16.8629298162977,4.75741874705605,11.3408521303258,4.51127819548872,32.7694235588973,6.70426065162907,32.3308270676692,8.27067669172932,23.5588972431078,7.39348370927318,14.3,3.9,847,77,595,88,252,73,70.2479338842975,10.3896103896104,29.7520661157025,8.61865407319953,446,228,74.9579831932773,38.3193277310924,130,168,51.5873015873016,66.6666666666667,68.0047225501771,46.7532467532468,52.0833333333333,51.5625
53059950500,"Census Tract 9505, Skamania County, WA",2015,47.8,6,47.8,6,7.4,4.5,65.2,6,61.4,6.9,5.8,4.5,15.7,5.7,1008,141,25984,2065,,,,,,,,,,,,,36205,4272,11.9,4.2,13.3,5.7,10.5,6.6,11.3,5.9,17.6,6.8,18.8,7.1,6.9,3.5,6.9,3.2,2.8,3.4,0,3.6,2302,242,89.6177237185056,10.9904430929626,0,0.52128583840139,7.34144222415291,3.12771503040834,0.825369244135534,1.17289313640313,0.260642919200695,0.477845351867941,10.642919200695,5.25629887054735,0.651607298001738,0.825369244135534,1.30321459600348,1.21633362293658,527,134,70.0189753320683,25.2371916508539,12.5237191650854,7.77988614800759,17.4573055028463,11.9544592030361,29.9810246679317,19.7343453510436,0,2.27703984819734,15.3576129881527,4.43176831943835,9.2217135382603,5.2321778940484,37.6062786134729,8.30608240680183,42.9692609548725,13.1458469587966,10.2027468933944,5.16677567037279,21.4,5.2,885,94,603,86,282,84,68.135593220339,9.71751412429379,31.864406779661,9.49152542372881,390,305,64.6766169154229,50.5804311774461,83,157,29.4326241134752,55.6737588652482,53.4463276836158,52.2033898305085,37.7622377622378,43.8811188811189
53059,"Skamania County, WA",2015,51.5,2.4,51.5,2.4,8.3,2.1,69.3,2.6,64.2,2.8,7.3,2.1,13.7,2.1,5390,225,31494,2027,37194,2817,23409,6119,31218,2129,35827,4646,49375,16012,63438,8857,52374,5301,9.6,2,6.7,1.7,9,2.1,10.1,2.2,11.9,2.2,18.3,2.8,12.5,2.1,12.6,2,5.9,1.9,3.5,1.2,11243,,93.4181268344748,0.435826736636129,0.844970203682291,0.231255003113048,2.09908387441074,0.480298852619408,0.978386551632127,0.195677310326425,0.311304811882949,0.311304811882949,5.71021969225296,,0.773814818109046,0.444721159832785,1.57431290580806,0.489193275816063,2360,39,75.2118644067797,6.10169491525424,7.83898305084746,3.30508474576271,16.7372881355932,4.95762711864407,24.5762711864407,8.26271186440678,0.211864406779661,0.338983050847458,16.4177769829205,1.5201645354556,9.28784860557769,2.0542828685259,29.1708167330677,2.90089641434263,39.5667330677291,3.79731075697211,21.9746015936255,3.26195219123506,15.1,1.5,4495,133,3163,165,1332,136,70.3670745272525,3.67074527252503,29.6329254727475,3.02558398220245,2296,585,72.5893139424597,18.4950995889978,571,334,42.8678678678679,25.0750750750751,63.7819799777531,20.4449388209121,41.1402157164869,21.0580380071906
53039950100,"Census Tract 9501, Klickitat County, WA",2015,37.8,4.6,37.8,4.6,11.7,4.4,54.2,5.5,48.6,5.3,10.2,4.3,17.1,4.7,3439,341,21182,1625,,,,,,,,,,,,,43043,5485,9.6,4.3,7,3.4,11,3.6,13.4,4.4,19,5.6,20,4.8,10.3,3.4,8.2,3.5,1.3,1.1,0.1,0.2,8527,465,90.1489386654157,5.69954262929518,1.25483757476252,1.13756303506509,5.7581798991439,1.58320628591533,0.164184355576404,0.304913803213322,0.574645244517415,0.44564325085024,6.0865486102967,1.84121027324968,0.668464876275361,0.973378679488683,1.43074938430867,0.973378679488683,1837,232,60.8600979858465,13.1192161132281,14.8611867174741,8.70985302123027,24.1154055525313,10.7784431137725,38.9765922700055,19.4882961350027,0.163309744148068,0.326619488296135,13.2178452776459,3.23920265780731,10.9692591970435,5.47623047203091,30.3544431379137,6.21535360322527,39.543087518898,8.49991600873509,19.1332101461448,4.87149336469007,25,3.1,3285,206,2137,209,1148,190,65.0532724505327,6.36225266362253,34.9467275494673,5.78386605783866,1615,695,75.5732335049134,32.5222274216191,530,450,46.1672473867596,39.198606271777,65.296803652968,34.855403348554,49.672131147541,31.0382513661202
53039950200,"Census Tract 9502, Klickitat County, WA",2015,41.9,5.4,41.9,5.4,3.2,2,60.9,6.3,59.3,6.2,2.7,1.7,18.1,5.3,1767,255,26147,1877,,,,,,,,,,,,,41111,4989,4.2,1.8,4.5,3.1,14,5,18.8,5.9,18.7,5.2,21.6,5,6.5,3.5,8.3,2.5,2.3,2.1,1.2,1.6,4552,393,95.4525483304042,8.74340949033392,0.373462214411248,0.461335676625659,1.36203866432337,1.25219683655536,0.681019332161687,0.878734622144113,0,0.263620386643234,8.32601054481547,5.4920913884007,0.790861159929701,0.85676625659051,1.34007029876977,1.38400702987698,817,190,69.155446756426,22.3990208078335,3.91676866585067,3.91676866585067,26.9277845777234,18.9718482252142,30.8445532435741,22.8886168910649,0,1.468788249694,17.4315975286849,5.05295675198588,9.31024694862333,4.59835367584445,36.3610559182515,7.12460970763554,39.795628725518,9.05478285552086,14.5330684076072,4.22934998580755,21.3,3.6,1748,152,1330,145,418,107,76.0869565217391,8.29519450800915,23.9130434782609,6.12128146453089,1050,467,78.9473684210526,35.1127819548872,88,142,21.0526315789474,33.9712918660287,65.1029748283753,34.8398169336384,49.2370295015259,32.8585961342828
53039950300,"Census Tract 9503, Klickitat County, WA",2015,57.3,3.4,57.3,3.4,4.9,2.9,78.9,3.9,75.1,4.4,4.8,3,11.4,4.1,3785,337,30023,2709,30661,1970,23233,2865,31641,1764,25208,7379,36875,15091,71167,39413,61411,8445,4,1.9,3,1.8,9.8,2.8,11.7,4.7,11.1,4.7,22.8,5.4,17.3,4.6,15.7,4.9,3.6,2.1,1,0.9,7741,536,89.1099341170392,7.14377987340137,0.38754682857512,0.878439478103604,0.297119235240925,0.374628600955949,0.671747836196874,0.865521250484434,0,0.219609869525901,20.6045730525772,3.53959436765276,6.18783102958274,3.52667614003359,3.3458209533652,1.80855186668389,1722,238,71.718931475029,12.7177700348432,8.18815331010453,6.27177700348432,15.5632984901278,10.6271777003484,23.7514518002323,16.8989547038328,4.52961672473868,6.79442508710801,20.5944239873751,4.6422935297212,13.1329690346084,6.19307832422587,22.7322404371585,5.22768670309654,30.2367941712204,7.12204007285975,33.8979963570128,6.70309653916211,15.8,3.6,2830,205,1928,189,902,191,68.1272084805654,6.67844522968198,31.8727915194346,6.74911660777385,1465,648,75.9854771784232,33.6099585062241,417,366,46.2305986696231,40.5764966740577,66.5017667844523,35.8303886925795,34.6580406654344,32.6247689463956
53039,"Klickitat County, WA",2015,45.9,2.7,45.9,2.7,7,2.3,64.8,3.2,60.7,3.3,6.3,2.3,15.2,2.7,8991,377,26292,1583,28571,2916,20797,3598,28917,3688,25949,3428,40708,3579,54125,23962,48319,2715,6.4,2.1,5,1.5,11.2,2.3,14,3,16.1,2.7,21.4,3.1,12,2.5,10.9,2.4,2.4,1,0.6,0.4,20820,,90.9221902017291,1.46974063400576,0.739673390970221,0.494716618635927,2.76657060518732,0.634005763688761,0.465898174831892,0.489913544668588,0.235350624399616,0.182516810758886,11.9740634005764,,2.74735830931796,1.39769452449568,2.12295869356388,0.830931796349664,4376,59,66.6819012797075,6.17001828153565,10.1919561243144,4.45612431444241,21.2751371115174,6.3528336380256,31.4670932358318,10.808957952468,1.8510054844607,2.67367458866545,16.8741489982494,2.49951371328535,11.3724442068689,3.4678604837632,28.9723372978752,2.80636108512629,36.1886943739142,4.20954162768943,23.4665241213417,2.93331551516771,20.8,1.8,7863,295,5395,300,2468,284,68.6124888719318,3.81533765738268,31.3875111280682,3.61185298232227,4130,1127,76.5523632993513,20.8897126969416,1035,611,41.936790923825,24.7568881685575,65.6873966679385,22.103522828437,45.3915275994865,20.2310654685494
41,Oregon,2015,57.6,0.4,57.6,0.4,6.8,0.4,76.5,0.4,71.6,0.5,6.3,0.3,15.4,0.6,2123431,11891,28933,500,33828,782,21904,512,26567,629,31625,413,44049,2147,61139,852,54148,912,6.8,0.4,4.9,0.3,10.4,0.4,10.6,0.4,13.6,0.4,18.8,0.5,12.6,0.4,13.1,0.4,4.6,0.2,4.7,0.2,4028977,,85.2302954323145,0.236015246550179,1.91065871063548,0.0841156452369919,1.24413715938314,0.106826124845091,4.07773486917399,0.111814984299985,0.35341477501609,0.0503849984747989,12.7054088419964,,2.64600666620832,0.211368791631225,4.53775238726853,0.22710479608099,857982,1558,69.0437561627167,1.19582928313181,7.8262714136194,0.725073486390157,22.1379935709607,1.00281824094212,29.9642649845801,1.72789172733228,0.991978852703203,0.2170208699017,20.2144334813541,0.368390277561095,9.96929534766217,0.475635068556846,23.353150569753,0.459054342349564,34.5263849274424,0.754155611363467,32.1511691551425,0.683803411778591,15.2,0.3,1553205,7348,948891,9420,604314,9054,61.0924507711474,0.606487875071224,38.9075492288526,0.582923696485654,696636,30572,73.4158085596765,3.221866368213,275747,24872,45.6297553920644,4.11574115443296,62.6049362447327,3.56965114070583,35.2839963974219,3.58805633868928
