"id","gender","degree_highest","date_enter_job_market"
17335066,NA,"highschool",2012-01-01
17327576,"male","highschool",2003-11-01
14839496,NA,NA,1983-01-01
16681214,"male",NA,2004-01-01
17299383,"male","highschool",NA
17131093,"male",NA,2003-03-01
9684227,"male",NA,1988-06-01
1765867,"male","bachelor",1997-10-01
1816497,"female","bachelor",2005-01-01
18076858,"female","others",1985-08-01
9671171,"female",NA,2000-03-01
18073834,"male",NA,2004-07-01
17332634,"male","master",2007-12-01
18810775,NA,NA,1993-01-01
21326666,"male","master",1962-01-01
1817372,"male","master",1996-05-01
17347470,"male","doctor",1997-01-01
17331591,"male","bachelor",2004-09-01
9670856,"male","associate",1994-06-01
17352597,"male",NA,1976-03-01
18778269,"male",NA,1992-01-01
17335243,"male","master",2008-01-01
18808576,"female","bachelor",1988-12-01
17340923,NA,"master",2004-05-01
21316411,"male","bachelor",1985-01-01
21326706,"male",NA,1988-10-01
21256521,"male",NA,1991-01-01
8630879,"male",NA,1998-11-01
17350975,"male",NA,1997-12-01
13888243,"male","master",1998-01-01
9677838,"male","master",1978-01-01
9667045,"male",NA,1975-01-01
17394334,"female","others",1989-10-01
17381368,"female","master",2012-08-01
17385377,NA,"master",NA
21314189,"male","bachelor",2000-01-01
21256222,"male","others",2000-09-01
18790024,"male","bachelor",1991-01-01
18818150,"female","bachelor",NA
19371550,"male","master",1992-01-01
21254567,"male",NA,1990-01-01
710263,"male","others",1983-01-01
708471,"female",NA,2005-01-01
18065236,"male",NA,1976-01-01
17621928,NA,NA,1989-01-01
17637584,"male",NA,2002-09-01
16232766,"male",NA,1986-12-01
16272059,"male",NA,NA
17628907,"female",NA,1995-05-01
18059791,"female",NA,1972-01-01
17608893,"female",NA,2006-08-01
17655858,"female","bachelor",2007-01-01
17608633,"male","certificate",1988-09-01
18040277,"male","bachelor",2004-01-01
17665567,"male","bachelor",2007-03-01
17656607,NA,"others",2011-12-01
17612074,"female","bachelor",2001-11-01
17634858,"male",NA,2005-08-01
17673470,"female",NA,2005-06-01
17585640,"male","bachelor",1998-01-01
14838530,"male","master",1984-01-01
9679095,"male","others",2005-07-01
9685405,NA,"bachelor",2001-03-01
14865999,"male","bachelor",1988-01-01
14878631,"male",NA,1978-01-01
14564544,"male",NA,1987-01-01
14853547,"male","master",1988-07-01
14744120,"female",NA,1988-04-01
18823202,"male","bachelor",1986-05-01
18813218,"male","master",1988-06-01
14773264,"female",NA,1981-01-01
14852408,"male","bachelor",1993-06-01
14118652,NA,NA,1982-01-01
18791803,"male",NA,2001-04-01
18792680,"male",NA,1968-05-01
18823186,"male","others",2013-01-01
14980550,"male","bachelor",2000-07-01
9682647,"male",NA,1998-01-01
17700958,"female","doctor",2006-02-01
18117381,"male",NA,1996-08-01
18125932,"male",NA,2005-06-01
18145700,"female",NA,1995-01-01
18117666,"male","certificate",1997-08-01
18819245,"male",NA,2000-01-05
17725482,"male","others",1991-01-01
21337520,"male","doctor",1982-02-01
18105522,"male",NA,1981-01-01
21170122,"female",NA,1999-01-10
18164614,"female","bachelor",1991-01-01
18855133,"male",NA,1995-05-05
6312683,NA,NA,1984-01-01
18129287,"male",NA,1977-01-01
15872394,"male","master",1993-01-01
18857833,"male","doctor",1987-01-01
17347643,NA,"master",1992-01-01
18163792,"male","master",2000-07-01
18160069,"female","certificate",2001-01-01
18833416,NA,"others",1996-07-01
18847681,"male",NA,2014-04-01
17042034,NA,NA,2002-11-01
17349074,NA,NA,2004-11-01
18189269,"male",NA,1981-07-01
14954173,"male",NA,1989-01-01
18856764,"female",NA,2010-11-01
18824148,NA,"highschool",2001-01-01
17336820,"male","master",2002-06-01
18845815,"male","master",2004-01-01
18859999,"female","associate",2007-06-01
18154851,"male",NA,1993-08-01
18871573,"male","master",1987-01-01
17697334,"female","bachelor",2007-01-01
17366814,"female","bachelor",2003-11-01
17712153,"male","master",2002-04-01
17345343,"male","master",2010-02-01
17407911,"male","master",2006-06-01
18866327,"male","bachelor",2000-05-01
17359297,"male","master",2011-05-01
17393362,"female",NA,2003-04-01
17688066,"male",NA,2002-09-01
17391729,"male","highschool",2012-02-01
17689693,"male",NA,1998-01-01
18824195,"male",NA,2011-11-01
17350844,NA,NA,1985-09-01
17394203,"female","master",1992-06-01
17681568,"male",NA,2001-04-01
18852025,"male",NA,2009-06-01
16794057,"male","others",1985-06-01
14023229,"male","doctor",1985-09-01
18830592,"male",NA,2006-03-01
18865028,"female",NA,1993-01-01
17726172,"male",NA,2006-11-01
18853829,"male","doctor",1987-01-01
17724777,"male",NA,2013-01-01
17351211,"male","associate",1995-10-01
18175492,"male",NA,1987-04-01
7966906,"male","highschool",2006-01-01
3384619,"male",NA,1985-01-01
6943045,"male",NA,NA
46914,"male","master",1969-06-01
1473853,"male",NA,1990-06-01
6898632,"male","master",1985-01-01
3501305,"male",NA,1975-01-01
3841026,"male","bachelor",2000-01-01
3889167,"male","associate",1975-02-01
5972968,"male","bachelor",1972-10-01
7975283,"male",NA,1987-01-01
7950642,"female",NA,1995-01-01
7972904,"female",NA,2003-01-01
6476758,"female",NA,1985-01-01
7773947,NA,"master",1999-01-01
18886724,NA,"master",2006-05-01
17429965,"female",NA,1993-01-01
18205961,"female",NA,1981-06-01
18220220,"male","others",1997-07-01
17409139,"female",NA,2007-05-01
18217593,"female","bachelor",2005-08-01
18242300,"male","master",1996-01-01
18220886,"female",NA,2007-06-01
17439689,NA,"bachelor",2003-01-01
17733202,"female",NA,NA
17428763,"male",NA,1992-01-01
18179430,"male",NA,1988-01-01
18229122,"male","associate",2001-01-01
17409985,"female",NA,2008-11-01
17408556,"male",NA,2010-07-01
18229854,NA,NA,2000-10-01
17770939,"male","bachelor",2003-07-01
18933955,"male",NA,1984-01-01
17737591,"male","master",2005-01-01
17473275,"male","bachelor",1999-12-01
18919447,"female","bachelor",2008-01-02
18958364,NA,"others",2001-10-01
17593746,"male","bachelor",1993-01-01
18197972,NA,NA,2009-01-01
18218030,"male","bachelor",1980-08-01
18893168,"male","bachelor",1991-01-01
17780284,NA,NA,1963-01-01
18900193,"male",NA,1991-02-01
18197241,"male",NA,2000-06-01
17757731,"female",NA,2003-04-01
17757875,"male","master",2009-10-01
18232831,"female","bachelor",2008-09-01
18919257,"female","master",2008-03-01
17779050,"male","bachelor",1988-07-01
18249927,"male",NA,2011-02-01
18929369,"male",NA,1968-10-01
17744113,"male","master",2006-08-01
17762348,"male",NA,1985-05-01
18950929,"male","others",2014-04-01
18958795,NA,"bachelor",2000-03-01
17749359,"male",NA,2001-03-01
17790887,"male","bachelor",2001-01-01
17742816,NA,"bachelor",1982-05-01
17735900,NA,"bachelor",1979-10-01
19371042,"male","master",2006-03-01
19329596,NA,"bachelor",2000-01-01
17798250,"male",NA,2001-08-01
19009502,"male","highschool",2010-01-01
17757843,NA,"master",2000-01-01
18283188,NA,"master",1991-01-01
18963869,"male","bachelor",1982-01-01
17462590,"female",NA,2009-10-01
17423978,"male","bachelor",NA
17412530,"female","others",1998-06-01
17443997,"female","others",NA
17764552,"male","others",1993-01-01
17801862,"male","master",2010-08-01
17758704,"female",NA,1990-09-01
18250605,"female",NA,2000-03-01
18301845,"male","bachelor",1993-02-01
18253815,"female",NA,1988-08-01
18254563,"male","bachelor",1988-01-01
18958550,"male","bachelor",2011-10-01
17461855,NA,"bachelor",1992-10-01
17477153,NA,"bachelor",2002-01-01
18252880,"male","others",1975-05-01
17407874,"female","others",2008-02-01
17756691,"male","bachelor",2001-01-01
17786674,"female",NA,2008-05-01
17523377,"female","bachelor",2010-07-01
19015002,"male",NA,1988-01-01
19003356,"male","highschool",2005-08-01
19440011,"male",NA,2007-01-01
19440006,"male","master",1969-01-01
18280597,"male","master",1986-01-01
17519212,"male",NA,2013-01-01
17803151,"male","master",2001-01-01
19444369,"male",NA,1992-03-01
18275126,"female",NA,2009-01-01
18985936,"male","master",1998-05-01
19009470,"male","bachelor",2006-07-01
19407248,NA,NA,2003-04-01
18308222,"male","master",1973-07-01
19421745,"male",NA,2002-03-01
19430794,"female",NA,2005-05-01
19388017,"female",NA,2009-07-01
19388165,"male",NA,2000-01-01
18976162,"male",NA,1986-08-01
19418038,"female",NA,2003-01-01
19017180,"female","master",2008-03-01
18982393,"female",NA,1983-09-01
19391507,"male","bachelor",2007-04-01
19421483,"male",NA,2009-10-01
19452400,"male","bachelor",2000-08-01
17535145,"male","bachelor",2008-01-01
15897650,"male","bachelor",2010-01-01
19388641,"male","master",1986-06-01
17531156,NA,"others",1991-04-01
18293926,"male","bachelor",1997-01-01
19013874,"female","bachelor",1997-07-01
18992545,"male","associate",1990-01-01
18971356,"male",NA,2009-06-01
19012442,"male",NA,1985-02-01
19457918,"male",NA,1975-01-01
16010055,NA,NA,2005-05-01
18270220,"male","highschool",2007-10-01
19020569,"female","master",2000-08-01
18988724,"male",NA,2009-10-01
19391448,"male",NA,1986-01-01
116642,NA,"master",1996-10-01
79458,NA,NA,1990-01-01
113957,NA,"bachelor",1997-08-01
115409,NA,"bachelor",1985-11-01
19502261,"female",NA,2000-09-01
19484245,NA,"bachelor",1994-01-01
19480702,"male",NA,1985-01-01
19038029,NA,"master",1988-09-01
19459058,"female",NA,2004-01-01
19466357,"male",NA,1980-04-01
19028870,"female","master",2010-01-01
19019568,"male",NA,2006-05-01
19039445,"male",NA,1999-05-01
17996117,"male","master",1970-01-01
128771,NA,"master",1983-01-01
157591,NA,"master",1992-01-01
17979437,"male","bachelor",2001-03-01
17137330,"female","others",2005-07-01
18008298,"male",NA,2005-01-01
19496202,"male",NA,2001-06-01
19495640,"male",NA,1982-01-01
19463873,"male","bachelor",1994-01-01
19489216,"male","highschool",2004-09-01
19522066,"male",NA,2007-01-01
149736,NA,"bachelor",2000-05-01
147396,NA,"doctor",1984-01-01
193359,NA,NA,2005-06-01
176130,NA,NA,1990-01-01
19594746,"female",NA,2008-05-01
19542631,"female","master",1984-03-01
19558126,"male",NA,2007-02-01
7703246,"female",NA,1982-09-01
8212069,"female","doctor",NA
18064872,"male",NA,NA
9674543,"female",NA,2000-06-01
8225291,"female","bachelor",1990-01-01
8215569,"female",NA,1984-12-01
8260117,"male",NA,2000-01-01
18799987,"male","master",1971-09-01
19585041,"male",NA,2005-01-01
14899163,"male",NA,1988-07-01
18098261,"male","highschool",2007-02-01
19669290,"male","master",1984-01-01
20086851,"male","master",2001-01-01
19574528,"female",NA,2011-01-01
3878468,"female","bachelor",1998-07-01
3880824,"male",NA,1982-01-01
6620190,"male",NA,1990-01-01
5922523,"male","highschool",2003-07-01
952464,"male","bachelor",2006-06-01
3829154,NA,NA,1990-02-01
3811217,"male",NA,2000-07-01
1485912,"male",NA,1998-12-01
4633002,"male",NA,1989-01-01
7353392,"male",NA,NA
2483361,"female","bachelor",2002-04-01
2772580,"male","master",2003-01-01
2834950,"male","master",2008-09-01
6627427,"female",NA,2004-05-01
6525980,NA,"master",2001-12-01
8361342,"male",NA,2004-08-01
7324662,"female","bachelor",1991-01-01
7345986,"male","master",1985-01-01
7350217,"male","master",2000-01-01
8362921,"female","master",NA
8216047,"female",NA,1984-12-01
241373,"female","master",2004-01-01
19727763,"female","others",2012-02-01
19785065,"male","master",1996-06-01
19769722,"male","master",1994-11-01
19698024,"male","highschool",2007-06-01
19684780,"female","bachelor",1995-01-01
19700579,"male",NA,2004-01-01
19727789,"male",NA,2006-05-01
19715830,"male",NA,NA
20128107,"male",NA,1982-05-01
20151237,"male",NA,2002-07-01
20123467,"male",NA,2004-02-01
8235662,"female","bachelor",1986-08-01
8243726,"male","bachelor",NA
8241953,"male",NA,1994-05-01
20176133,"male","master",1995-03-01
19791761,"male","highschool",1999-01-01
19718488,"male",NA,1985-05-01
19726923,"male","bachelor",1991-07-01
19778245,"female","bachelor",2004-10-01
20173810,"male","others",2000-03-01
20097254,"male",NA,1978-01-01
20108620,"male","master",1997-01-01
20150369,"female","master",2015-01-01
20092994,"female","others",2001-11-01
20118960,"male","master",2007-11-01
202861,"male",NA,1975-01-01
20149634,"male","bachelor",1994-07-01
226158,"male",NA,1983-12-01
19800839,"female","others",1998-01-01
19745097,"male","certificate",1995-01-01
19718403,"male",NA,2006-11-01
19733722,"female","others",1999-03-01
19713045,"male","master",1977-11-01
19723531,NA,"certificate",1980-12-01
20132195,"male","associate",1995-10-01
19806858,"female","bachelor",2010-01-01
20117711,"male",NA,2004-08-01
19768579,"female",NA,2005-10-01
20131630,"male","bachelor",2003-01-01
19743178,"male","master",1987-01-01
19812299,"male","bachelor",2002-10-01
19699283,"male",NA,2011-05-01
20158221,"male",NA,1992-11-01
19704588,"male","master",1979-05-01
19811213,NA,"master",1989-08-01
316533,"male","highschool",2006-10-01
19795913,"female",NA,2000-07-01
19823070,"male",NA,2006-06-01
20200647,"female","bachelor",NA
19740587,"male","highschool",NA
19783551,"female",NA,1996-09-01
20164113,"female",NA,2015-10-01
19795301,"male","master",1995-01-01
19737448,"female","bachelor",2000-09-01
20103544,"male","master",1992-01-01
20200780,"male",NA,1991-10-01
20208401,"male","highschool",NA
348586,"female","others",2000-05-01
20204139,"male","master",1981-01-01
20186663,"male","highschool",2013-11-01
19746198,NA,"associate",2006-01-01
20174720,"male","bachelor",2005-01-01
19778675,"male","master",1992-07-01
20166364,"male","others",2009-11-01
20226592,"male",NA,2006-05-01
20248641,NA,"bachelor",1991-06-01
19816836,"male",NA,1982-01-01
20254966,"male",NA,2004-05-01
18136566,"male",NA,2008-05-01
19830336,"male","bachelor",2005-02-01
19810583,"male","bachelor",2009-02-01
19828705,"male",NA,2009-01-01
20247891,"female","bachelor",1989-01-01
19862883,"male","master",1981-01-01
18115194,"female","master",2012-01-01
19824597,NA,"master",1984-01-01
19808180,"male","others",1999-10-01
19809776,"female","master",1994-01-01
20256449,"male","master",1984-01-01
17524045,"male","highschool",1999-01-01
19873058,"male","highschool",2004-01-01
17740932,"male","master",1989-06-01
20284958,"male","highschool",2012-07-01
20269492,"female","others",2003-03-01
20291136,"male","master",2004-01-01
17537952,"male","master",2003-01-01
20283461,NA,NA,1969-01-01
20259588,"male","master",2000-01-01
20305596,"male","bachelor",1972-01-01
20259834,"female","master",2004-11-01
17493844,"male","master",2001-08-01
17809606,"male",NA,2007-06-01
17835042,"female",NA,NA
20331038,"female",NA,1986-06-01
19933854,"female",NA,2000-03-01
19923955,"female","others",2000-07-01
19897657,"male","others",1986-01-01
19894362,"male","master",1994-01-01
20287586,"male","bachelor",1995-03-01
17808373,"male",NA,2000-12-01
17834600,"male",NA,2009-01-01
17871561,"female","bachelor",2005-09-01
20005202,NA,NA,2009-08-01
19978476,"male",NA,1997-03-01
17805086,"female","bachelor",2005-11-01
15507253,"male",NA,2012-11-01
17869194,"male","master",2006-06-01
17847772,"male",NA,2006-01-01
15493000,"male","bachelor",1981-01-01
17828588,NA,"associate",2010-02-11
17869629,"male","master",2003-04-01
17873343,"female","master",1982-05-01
17533534,"male","highschool",2007-07-01
20025164,"female","bachelor",2008-01-01
17866350,"male","bachelor",1996-01-01
20312643,"male",NA,2000-05-01
21345218,NA,"bachelor",1977-08-01
20287291,"female",NA,1984-12-01
19998827,"male","master",1998-06-01
17828230,"female","bachelor",1996-01-01
17852416,"male","master",1990-01-01
21345738,"female",NA,1999-01-01
19957087,"male","master",2012-01-01
21351018,"male",NA,1999-01-01
16460625,"female","master",2002-12-01
19979641,"male","associate",1991-01-01
15488357,"male","bachelor",2000-07-01
15520963,"male",NA,2001-04-01
17851438,"male","master",1999-10-01
21349202,"male","master",1999-01-01
15500422,"male","master",2000-07-01
19963465,"male","bachelor",1989-08-01
17826700,"male",NA,2011-03-01
20007490,"female","highschool",1991-09-01
20010423,"male","highschool",1997-01-01
15506772,"male","bachelor",1975-01-01
17837231,"male","doctor",NA
21373730,"male",NA,1978-01-01
21393067,"male",NA,1985-05-01
17890134,"male",NA,1989-10-27
21345701,"male","master",1972-11-01
21351355,NA,NA,1993-12-01
31986809,"male","master",1990-01-01
31996015,"male","bachelor",2005-05-01
5922148,"male","master",1980-12-01
6005936,"male",NA,1978-09-01
6015804,NA,NA,1991-01-01
7773040,"female","master",1973-01-01
6946619,"male",NA,NA
7385731,"male","master",1978-01-01
15939,"male","master",2007-01-01
1118619,"male",NA,1984-01-01
979428,NA,"master",2007-04-01
1018986,NA,"master",2002-02-01
5990436,"male","master",1989-08-01
5994245,"male","master",1998-01-01
7938388,"male",NA,1995-07-01
8365114,"female",NA,2001-06-01
7768878,"male","master",1984-01-01
7728770,NA,"bachelor",2000-01-01
6976303,"male",NA,1967-01-01
7775498,"male",NA,1981-12-01
8356138,"male","highschool",1999-10-01
19915205,"male",NA,NA
17803967,"male","certificate",1992-06-01
16479618,"male","master",1988-01-01
15505125,"male","master",1988-01-01
17808249,"female",NA,2008-01-01
16474255,"male","bachelor",2008-07-01
17834560,"male",NA,1984-01-01
31963154,"male",NA,2003-05-01
15502885,"male",NA,2004-01-01
15514730,"female",NA,2003-04-01
21365094,"male","bachelor",1982-01-01
21371149,"male","master",1998-01-01
21394652,"male","bachelor",1981-04-01
16457357,NA,"master",1992-07-01
17815215,"male","bachelor",2001-08-01
17805791,"male",NA,2002-09-01
17810301,"male",NA,2012-05-01
21444009,"male",NA,1978-02-01
21348040,"male","associate",1988-01-01
17811698,"male",NA,2004-06-01
21398308,"male","master",NA
21348787,"male","master",1999-01-01
19938117,"male","master",2011-01-01
19925944,NA,NA,2011-01-01
16439691,"male","master",1986-01-01
21358047,"female",NA,1976-01-01
21453203,"male","bachelor",1984-02-01
16487640,"male",NA,1985-02-01
21400072,"male","master",1977-01-01
21397416,"male","master",1997-01-01
31960998,"male",NA,2003-05-01
21361694,"female",NA,2005-01-01
31916072,"male",NA,2005-03-01
21470534,"male","doctor",1972-01-01
15496561,"male","highschool",2001-06-01
16462555,"male",NA,1994-01-01
20017283,"male","bachelor",2005-09-01
17546342,NA,NA,1995-07-01
21351421,"male","master",1977-01-01
21515475,"female",NA,2005-08-01
16462669,"female",NA,2005-01-01
20006496,"male","bachelor",1981-01-01
15495607,"female",NA,1984-01-01
17833895,"male","bachelor",2009-02-01
21360311,"male",NA,1997-01-01
16450507,"female","master",1984-05-01
21341658,"male",NA,1999-01-01
31950763,"male","master",1996-02-01
31936242,"male","associate",NA
