"State","date","Year","Month","jolts","bgt","per_change","Month2","time"
"Montana","2011-09",2011,9,15000,2566,-82.8933333333333,"09",2011-09-01
"Montana","2012-01",2012,1,11000,4001,-63.6272727272727,"01",2012-01-01
"Montana","2012-10",2012,10,15000,3185,-78.7666666666667,"10",2012-10-01
"Montana","2012-11",2012,11,14000,4191,-70.0642857142857,"11",2012-11-01
"Montana","2012-12",2012,12,14000,2991,-78.6357142857143,"12",2012-12-01
"Montana","2012-02",2012,2,11000,4700,-57.2727272727273,"02",2012-02-01
"Montana","2012-03",2012,3,11000,4978,-54.7454545454545,"03",2012-03-01
"Montana","2012-04",2012,4,13000,4106,-68.4153846153846,"04",2012-04-01
"Montana","2012-05",2012,5,16000,3786,-76.3375,"05",2012-05-01
"Montana","2012-06",2012,6,18000,3723,-79.3166666666667,"06",2012-06-01
"Montana","2012-07",2012,7,17000,2888,-83.0117647058824,"07",2012-07-01
"Montana","2012-08",2012,8,16000,2656,-83.4,"08",2012-08-01
"Montana","2012-09",2012,9,15000,3411,-77.26,"09",2012-09-01
"Montana","2013-01",2013,1,14000,4355,-68.8928571428571,"01",2013-01-01
"Montana","2013-10",2013,10,18000,6170,-65.7222222222222,"10",2013-10-01
"Montana","2013-11",2013,11,16000,4441,-72.24375,"11",2013-11-01
"Montana","2013-12",2013,12,16000,4519,-71.75625,"12",2013-12-01
"Montana","2013-02",2013,2,14000,3223,-76.9785714285714,"02",2013-02-01
"Montana","2013-03",2013,3,15000,4590,-69.4,"03",2013-03-01
"Montana","2013-04",2013,4,17000,2689,-84.1823529411765,"04",2013-04-01
"Montana","2013-05",2013,5,20000,4001,-79.995,"05",2013-05-01
"Montana","2013-06",2013,6,21000,10697,-49.0619047619048,"06",2013-06-01
"Montana","2013-07",2013,7,20000,8654,-56.73,"07",2013-07-01
"Montana","2013-08",2013,8,19000,9312,-50.9894736842105,"08",2013-08-01
"Montana","2013-09",2013,9,18000,6799,-62.2277777777778,"09",2013-09-01
"Montana","2014-01",2014,1,15000,6531,-56.46,"01",2014-01-01
"Montana","2014-10",2014,10,21000,5288,-74.8190476190476,"10",2014-10-01
"Montana","2014-11",2014,11,19000,3537,-81.3842105263158,"11",2014-11-01
"Montana","2014-12",2014,12,18000,4144,-76.9777777777778,"12",2014-12-01
"Montana","2014-02",2014,2,16000,5989,-62.56875,"02",2014-02-01
"Montana","2014-03",2014,3,16000,5919,-63.00625,"03",2014-03-01
"Montana","2014-04",2014,4,19000,6817,-64.1210526315789,"04",2014-04-01
"Montana","2014-05",2014,5,21000,7039,-66.4809523809524,"05",2014-05-01
"Montana","2014-06",2014,6,24000,5670,-76.375,"06",2014-06-01
"Montana","2014-07",2014,7,24000,4753,-80.1958333333333,"07",2014-07-01
"Montana","2014-08",2014,8,24000,5496,-77.1,"08",2014-08-01
"Montana","2014-09",2014,9,22000,5526,-74.8818181818182,"09",2014-09-01
"Montana","2015-01",2015,1,19000,5140,-72.9473684210526,"01",2015-01-01
"Montana","2015-10",2015,10,21000,8252,-60.7047619047619,"10",2015-10-01
"Montana","2015-11",2015,11,20000,5566,-72.17,"11",2015-11-01
"Montana","2015-12",2015,12,20000,5041,-74.795,"12",2015-12-01
"Montana","2015-02",2015,2,20000,5649,-71.755,"02",2015-02-01
"Montana","2015-03",2015,3,21000,6027,-71.3,"03",2015-03-01
"Montana","2015-04",2015,4,23000,5929,-74.2217391304348,"04",2015-04-01
"Montana","2015-05",2015,5,24000,6923,-71.1541666666667,"05",2015-05-01
"Montana","2015-06",2015,6,25000,6359,-74.564,"06",2015-06-01
"Montana","2015-07",2015,7,24000,6735,-71.9375,"07",2015-07-01
"Montana","2015-08",2015,8,23000,6414,-72.1130434782609,"08",2015-08-01
"Montana","2015-09",2015,9,23000,5971,-74.0391304347826,"09",2015-09-01
"Montana","2016-01",2016,1,21000,6453,-69.2714285714286,"01",2016-01-01
"Montana","2016-10",2016,10,23000,7243,-68.5086956521739,"10",2016-10-01
"Montana","2016-11",2016,11,22000,6361,-71.0863636363636,"11",2016-11-01
"Montana","2016-12",2016,12,22000,6077,-72.3772727272727,"12",2016-12-01
"Montana","2016-02",2016,2,21000,5609,-73.2904761904762,"02",2016-02-01
"Montana","2016-03",2016,3,21000,9285,-55.7857142857143,"03",2016-03-01
"Montana","2016-04",2016,4,22000,7688,-65.0545454545454,"04",2016-04-01
"Montana","2016-05",2016,5,26000,5643,-78.2961538461538,"05",2016-05-01
"Montana","2016-06",2016,6,28000,7186,-74.3357142857143,"06",2016-06-01
"Montana","2016-07",2016,7,27000,7334,-72.837037037037,"07",2016-07-01
"Montana","2016-08",2016,8,25000,5580,-77.68,"08",2016-08-01
"Montana","2016-09",2016,9,23000,8963,-61.0304347826087,"09",2016-09-01
"Montana","2017-01",2017,1,20000,6764,-66.18,"01",2017-01-01
"Montana","2017-10",2017,10,25000,4913,-80.348,"10",2017-10-01
"Montana","2017-11",2017,11,23000,5105,-77.804347826087,"11",2017-11-01
"Montana","2017-12",2017,12,22000,3557,-83.8318181818182,"12",2017-12-01
"Montana","2017-02",2017,2,20000,7586,-62.07,"02",2017-02-01
"Montana","2017-03",2017,3,20000,10922,-45.39,"03",2017-03-01
"Montana","2017-04",2017,4,23000,5792,-74.8173913043478,"04",2017-04-01
"Montana","2017-05",2017,5,26000,5946,-77.1307692307692,"05",2017-05-01
"Montana","2017-06",2017,6,28000,5797,-79.2964285714286,"06",2017-06-01
"Montana","2017-07",2017,7,28000,5617,-79.9392857142857,"07",2017-07-01
"Montana","2017-08",2017,8,27000,4281,-84.1444444444444,"08",2017-08-01
"Montana","2017-09",2017,9,26000,4548,-82.5076923076923,"09",2017-09-01
"Montana","2018-01",2018,1,21000,5352,-74.5142857142857,"01",2018-01-01
"Montana","2018-10",2018,10,28000,6044,-78.4142857142857,"10",2018-10-01
"Montana","2018-11",2018,11,26000,4784,-81.6,"11",2018-11-01
"Montana","2018-12",2018,12,25000,4673,-81.308,"12",2018-12-01
"Montana","2018-02",2018,2,21000,6632,-68.4190476190476,"02",2018-02-01
"Montana","2018-03",2018,3,22000,7901,-64.0863636363636,"03",2018-03-01
"Montana","2018-04",2018,4,23000,14967,-34.9260869565217,"04",2018-04-01
"Montana","2018-05",2018,5,27000,8656,-67.9407407407408,"05",2018-05-01
"Montana","2018-06",2018,6,30000,6224,-79.2533333333333,"06",2018-06-01
"Montana","2018-07",2018,7,31000,5225,-83.1451612903226,"07",2018-07-01
"Montana","2018-08",2018,8,31000,5474,-82.341935483871,"08",2018-08-01
"Montana","2018-09",2018,9,29000,4825,-83.3620689655172,"09",2018-09-01
"Montana","2019-01",2019,1,25000,5011,-79.956,"01",2019-01-01
"Montana","2019-10",2019,10,26000,6052,-76.7230769230769,"10",2019-10-01
"Montana","2019-11",2019,11,24000,8425,-64.8958333333333,"11",2019-11-01
"Montana","2019-12",2019,12,23000,6670,-71,"12",2019-12-01
"Montana","2019-02",2019,2,25000,4225,-83.1,"02",2019-02-01
"Montana","2019-03",2019,3,24000,7252,-69.7833333333333,"03",2019-03-01
"Montana","2019-04",2019,4,25000,5768,-76.928,"04",2019-04-01
"Montana","2019-05",2019,5,29000,6362,-78.0620689655172,"05",2019-05-01
"Montana","2019-06",2019,6,32000,4887,-84.728125,"06",2019-06-01
"Montana","2019-07",2019,7,32000,3977,-87.571875,"07",2019-07-01
"Montana","2019-08",2019,8,30000,6201,-79.33,"08",2019-08-01
"Montana","2019-09",2019,9,28000,10833,-61.3107142857143,"09",2019-09-01
"Nebraska","2010-01",2010,1,18000,2591,-85.6055555555556,"01",2010-01-01
"Nebraska","2010-10",2010,10,19000,8449,-55.5315789473684,"10",2010-10-01
"Nebraska","2010-11",2010,11,19000,9116,-52.0210526315789,"11",2010-11-01
"Nebraska","2010-12",2010,12,18000,10292,-42.8222222222222,"12",2010-12-01
"Nebraska","2010-02",2010,2,18000,4073,-77.3722222222222,"02",2010-02-01
"Nebraska","2010-03",2010,3,18000,9579,-46.7833333333333,"03",2010-03-01
"Nebraska","2010-04",2010,4,18000,5064,-71.8666666666667,"04",2010-04-01
"Nebraska","2010-05",2010,5,19000,11348,-40.2736842105263,"05",2010-05-01
"Nebraska","2010-06",2010,6,19000,7687,-59.5421052631579,"06",2010-06-01
"Nebraska","2010-07",2010,7,19000,14117,-25.7,"07",2010-07-01
"Nebraska","2010-08",2010,8,19000,13011,-31.521052631579,"08",2010-08-01
"Nebraska","2010-09",2010,9,19000,13783,-27.4578947368421,"09",2010-09-01
"Nebraska","2011-01",2011,1,19000,9501,-49.9947368421053,"01",2011-01-01
"Nebraska","2011-10",2011,10,29000,8405,-71.0172413793103,"10",2011-10-01
"Nebraska","2011-11",2011,11,28000,7591,-72.8892857142857,"11",2011-11-01
"Nebraska","2011-12",2011,12,27000,8813,-67.3592592592593,"12",2011-12-01
"Nebraska","2011-02",2011,2,20000,5611,-71.945,"02",2011-02-01
"Nebraska","2011-03",2011,3,22000,13505,-38.6136363636364,"03",2011-03-01
"Nebraska","2011-04",2011,4,24000,9143,-61.9041666666667,"04",2011-04-01
"Nebraska","2011-05",2011,5,25000,9789,-60.844,"05",2011-05-01
"Nebraska","2011-06",2011,6,26000,8384,-67.7538461538462,"06",2011-06-01
"Nebraska","2011-07",2011,7,27000,9380,-65.2592592592593,"07",2011-07-01
"Nebraska","2011-08",2011,8,28000,7391,-73.6035714285714,"08",2011-08-01
"Nebraska","2011-09",2011,9,29000,9749,-66.3827586206897,"09",2011-09-01
"Nebraska","2012-01",2012,1,27000,14061,-47.9222222222222,"01",2012-01-01
"Nebraska","2012-10",2012,10,27000,6385,-76.3518518518518,"10",2012-10-01
"Nebraska","2012-11",2012,11,26000,5414,-79.1769230769231,"11",2012-11-01
"Nebraska","2012-12",2012,12,26000,6283,-75.8346153846154,"12",2012-12-01
"Nebraska","2012-02",2012,2,28000,10982,-60.7785714285714,"02",2012-02-01
"Nebraska","2012-03",2012,3,30000,12254,-59.1533333333333,"03",2012-03-01
"Nebraska","2012-04",2012,4,28000,10190,-63.6071428571429,"04",2012-04-01
"Nebraska","2012-05",2012,5,28000,8896,-68.2285714285714,"05",2012-05-01
"Nebraska","2012-06",2012,6,25000,6354,-74.584,"06",2012-06-01
"Nebraska","2012-07",2012,7,26000,5037,-80.6269230769231,"07",2012-07-01
"Nebraska","2012-08",2012,8,26000,5619,-78.3884615384615,"08",2012-08-01
"Nebraska","2012-09",2012,9,27000,4539,-83.1888888888889,"09",2012-09-01
"Nebraska","2013-01",2013,1,24000,9246,-61.475,"01",2013-01-01
"Nebraska","2013-10",2013,10,37000,10752,-70.9405405405405,"10",2013-10-01
"Nebraska","2013-11",2013,11,34000,11337,-66.6558823529412,"11",2013-11-01
"Nebraska","2013-12",2013,12,30000,12462,-58.46,"12",2013-12-01
"Nebraska","2013-02",2013,2,24000,7211,-69.9541666666667,"02",2013-02-01
"Nebraska","2013-03",2013,3,24000,9496,-60.4333333333333,"03",2013-03-01
"Nebraska","2013-04",2013,4,25000,6841,-72.636,"04",2013-04-01
"Nebraska","2013-05",2013,5,26000,7158,-72.4692307692308,"05",2013-05-01
"Nebraska","2013-06",2013,6,26000,11867,-54.3576923076923,"06",2013-06-01
"Nebraska","2013-07",2013,7,29000,16013,-44.7827586206897,"07",2013-07-01
"Nebraska","2013-08",2013,8,33000,19865,-39.8030303030303,"08",2013-08-01
"Nebraska","2013-09",2013,9,37000,13468,-63.6,"09",2013-09-01
"Nebraska","2014-01",2014,1,29000,15125,-47.8448275862069,"01",2014-01-01
"Nebraska","2014-10",2014,10,39000,11805,-69.7307692307692,"10",2014-10-01
"Nebraska","2014-11",2014,11,37000,11705,-68.3648648648649,"11",2014-11-01
"Nebraska","2014-12",2014,12,35000,10504,-69.9885714285714,"12",2014-12-01
"Nebraska","2014-02",2014,2,28000,14081,-49.7107142857143,"02",2014-02-01
"Nebraska","2014-03",2014,3,31000,14706,-52.5612903225806,"03",2014-03-01
"Nebraska","2014-04",2014,4,33000,16180,-50.969696969697,"04",2014-04-01
"Nebraska","2014-05",2014,5,35000,15107,-56.8371428571429,"05",2014-05-01
"Nebraska","2014-06",2014,6,35000,11048,-68.4342857142857,"06",2014-06-01
"Nebraska","2014-07",2014,7,34000,8662,-74.5235294117647,"07",2014-07-01
"Nebraska","2014-08",2014,8,36000,9732,-72.9666666666667,"08",2014-08-01
"Nebraska","2014-09",2014,9,38000,13331,-64.9184210526316,"09",2014-09-01
"Nebraska","2015-01",2015,1,34000,11259,-66.885294117647,"01",2015-01-01
"Nebraska","2015-10",2015,10,43000,12005,-72.0813953488372,"10",2015-10-01
"Nebraska","2015-11",2015,11,42000,10150,-75.8333333333333,"11",2015-11-01
"Nebraska","2015-12",2015,12,40000,9634,-75.915,"12",2015-12-01
"Nebraska","2015-02",2015,2,37000,8999,-75.6783783783784,"02",2015-02-01
"Nebraska","2015-03",2015,3,38000,10066,-73.5105263157895,"03",2015-03-01
"Nebraska","2015-04",2015,4,39000,11883,-69.5307692307692,"04",2015-04-01
"Nebraska","2015-05",2015,5,38000,12109,-68.1342105263158,"05",2015-05-01
"Nebraska","2015-06",2015,6,37000,11358,-69.3027027027027,"06",2015-06-01
"Nebraska","2015-07",2015,7,37000,12597,-65.9540540540541,"07",2015-07-01
"Nebraska","2015-08",2015,8,38000,12850,-66.1842105263158,"08",2015-08-01
"Nebraska","2015-09",2015,9,42000,11739,-72.05,"09",2015-09-01
"Nebraska","2016-01",2016,1,37000,12054,-67.4216216216216,"01",2016-01-01
"Nebraska","2016-10",2016,10,43000,19162,-55.4372093023256,"10",2016-10-01
"Nebraska","2016-11",2016,11,41000,12452,-69.6292682926829,"11",2016-11-01
"Nebraska","2016-12",2016,12,40000,10857,-72.8575,"12",2016-12-01
"Nebraska","2016-02",2016,2,38000,11751,-69.0763157894737,"02",2016-02-01
"Nebraska","2016-03",2016,3,41000,14888,-63.6878048780488,"03",2016-03-01
"Nebraska","2016-04",2016,4,43000,14522,-66.2279069767442,"04",2016-04-01
"Nebraska","2016-05",2016,5,44000,14232,-67.6545454545455,"05",2016-05-01
"Nebraska","2016-06",2016,6,41000,15102,-63.1658536585366,"06",2016-06-01
"Nebraska","2016-07",2016,7,42000,16560,-60.5714285714286,"07",2016-07-01
"Nebraska","2016-08",2016,8,42000,13906,-66.8904761904762,"08",2016-08-01
"Nebraska","2016-09",2016,9,43000,18936,-55.9627906976744,"09",2016-09-01
"Nebraska","2017-01",2017,1,38000,13112,-65.4947368421053,"01",2017-01-01
"Nebraska","2017-10",2017,10,53000,12238,-76.9094339622641,"10",2017-10-01
"Nebraska","2017-11",2017,11,51000,11448,-77.5529411764706,"11",2017-11-01
"Nebraska","2017-12",2017,12,47000,9737,-79.2829787234043,"12",2017-12-01
"Nebraska","2017-02",2017,2,39000,12110,-68.948717948718,"02",2017-02-01
"Nebraska","2017-03",2017,3,40000,17237,-56.9075,"03",2017-03-01
"Nebraska","2017-04",2017,4,43000,14094,-67.2232558139535,"04",2017-04-01
"Nebraska","2017-05",2017,5,43000,12683,-70.5046511627907,"05",2017-05-01
"Nebraska","2017-06",2017,6,44000,14274,-67.5590909090909,"06",2017-06-01
"Nebraska","2017-07",2017,7,43000,14800,-65.5813953488372,"07",2017-07-01
"Nebraska","2017-08",2017,8,46000,13078,-71.5695652173913,"08",2017-08-01
"Nebraska","2017-09",2017,9,50000,11255,-77.49,"09",2017-09-01
"Nebraska","2018-01",2018,1,47000,12381,-73.6574468085106,"01",2018-01-01
"Nebraska","2018-10",2018,10,56000,22864,-59.1714285714286,"10",2018-10-01
"Nebraska","2018-11",2018,11,58000,17892,-69.151724137931,"11",2018-11-01
"Nebraska","2018-12",2018,12,56000,17105,-69.4553571428571,"12",2018-12-01
"Nebraska","2018-02",2018,2,48000,13738,-71.3791666666667,"02",2018-02-01
"Nebraska","2018-03",2018,3,51000,16778,-67.1019607843137,"03",2018-03-01
"Nebraska","2018-04",2018,4,52000,17183,-66.9557692307692,"04",2018-04-01
"Nebraska","2018-05",2018,5,54000,22220,-58.8518518518519,"05",2018-05-01
"Nebraska","2018-06",2018,6,54000,16505,-69.4351851851852,"06",2018-06-01
"Nebraska","2018-07",2018,7,55000,22083,-59.8490909090909,"07",2018-07-01
"Nebraska","2018-08",2018,8,53000,18846,-64.4415094339623,"08",2018-08-01
"Nebraska","2018-09",2018,9,55000,19060,-65.3454545454545,"09",2018-09-01
"Nebraska","2019-01",2019,1,55000,14324,-73.9563636363636,"01",2019-01-01
"Nebraska","2019-10",2019,10,53000,22202,-58.1094339622642,"10",2019-10-01
"Nebraska","2019-11",2019,11,53000,23909,-54.888679245283,"11",2019-11-01
"Nebraska","2019-12",2019,12,50000,20616,-58.768,"12",2019-12-01
"Nebraska","2019-02",2019,2,52000,16517,-68.2365384615385,"02",2019-02-01
"Nebraska","2019-03",2019,3,53000,21986,-58.5169811320755,"03",2019-03-01
"Nebraska","2019-04",2019,4,51000,18475,-63.7745098039216,"04",2019-04-01
"Nebraska","2019-05",2019,5,53000,24283,-54.1830188679245,"05",2019-05-01
"Nebraska","2019-06",2019,6,51000,15684,-69.2470588235294,"06",2019-06-01
"Nebraska","2019-07",2019,7,53000,14871,-71.9415094339623,"07",2019-07-01
"Nebraska","2019-08",2019,8,52000,16024,-69.1846153846154,"08",2019-08-01
"Nebraska","2019-09",2019,9,53000,32125,-39.3867924528302,"09",2019-09-01
"Nevada","2010-01",2010,1,20000,4127,-79.365,"01",2010-01-01
"Nevada","2010-10",2010,10,31000,13044,-57.9225806451613,"10",2010-10-01
"Nevada","2010-11",2010,11,34000,11664,-65.6941176470588,"11",2010-11-01
"Nevada","2010-12",2010,12,33000,12274,-62.8060606060606,"12",2010-12-01
"Nevada","2010-02",2010,2,22000,5082,-76.9,"02",2010-02-01
"Nevada","2010-03",2010,3,24000,7600,-68.3333333333333,"03",2010-03-01
"Nevada","2010-04",2010,4,30000,8199,-72.67,"04",2010-04-01
"Nevada","2010-05",2010,5,35000,12870,-63.2285714285714,"05",2010-05-01
"Nevada","2010-06",2010,6,37000,9185,-75.1756756756757,"06",2010-06-01
"Nevada","2010-07",2010,7,33000,11235,-65.9545454545455,"07",2010-07-01
"Nevada","2010-08",2010,8,30000,11480,-61.7333333333333,"08",2010-08-01
"Nevada","2010-09",2010,9,30000,11443,-61.8566666666667,"09",2010-09-01
"Nevada","2011-01",2011,1,32000,10233,-68.021875,"01",2011-01-01
"Nevada","2011-10",2011,10,35000,11519,-67.0885714285714,"10",2011-10-01
"Nevada","2011-11",2011,11,33000,8800,-73.3333333333333,"11",2011-11-01
"Nevada","2011-12",2011,12,31000,9276,-70.0774193548387,"12",2011-12-01
"Nevada","2011-02",2011,2,30000,9196,-69.3466666666667,"02",2011-02-01
"Nevada","2011-03",2011,3,31000,13634,-56.0193548387097,"03",2011-03-01
"Nevada","2011-04",2011,4,32000,10340,-67.6875,"04",2011-04-01
"Nevada","2011-05",2011,5,31000,12075,-61.0483870967742,"05",2011-05-01
"Nevada","2011-06",2011,6,33000,12530,-62.030303030303,"06",2011-06-01
"Nevada","2011-07",2011,7,33000,14059,-57.3969696969697,"07",2011-07-01
"Nevada","2011-08",2011,8,35000,12338,-64.7485714285714,"08",2011-08-01
"Nevada","2011-09",2011,9,34000,11102,-67.3470588235294,"09",2011-09-01
"Nevada","2012-01",2012,1,27000,11807,-56.2703703703704,"01",2012-01-01
"Nevada","2012-10",2012,10,36000,13178,-63.3944444444444,"10",2012-10-01
"Nevada","2012-11",2012,11,37000,10970,-70.3513513513514,"11",2012-11-01
"Nevada","2012-12",2012,12,34000,9705,-71.4558823529412,"12",2012-12-01
"Nevada","2012-02",2012,2,27000,13780,-48.962962962963,"02",2012-02-01
"Nevada","2012-03",2012,3,27000,14218,-47.3407407407407,"03",2012-03-01
"Nevada","2012-04",2012,4,30000,12979,-56.7366666666667,"04",2012-04-01
"Nevada","2012-05",2012,5,31000,12035,-61.1774193548387,"05",2012-05-01
"Nevada","2012-06",2012,6,31000,11181,-63.9322580645161,"06",2012-06-01
"Nevada","2012-07",2012,7,30000,9936,-66.88,"07",2012-07-01
"Nevada","2012-08",2012,8,31000,10276,-66.8516129032258,"08",2012-08-01
"Nevada","2012-09",2012,9,34000,10697,-68.5382352941176,"09",2012-09-01
"Nevada","2013-01",2013,1,35000,14019,-59.9457142857143,"01",2013-01-01
"Nevada","2013-10",2013,10,41000,12430,-69.6829268292683,"10",2013-10-01
"Nevada","2013-11",2013,11,41000,12458,-69.6146341463415,"11",2013-11-01
"Nevada","2013-12",2013,12,44000,12857,-70.7795454545455,"12",2013-12-01
"Nevada","2013-02",2013,2,35000,10550,-69.8571428571429,"02",2013-02-01
"Nevada","2013-03",2013,3,39000,11866,-69.574358974359,"03",2013-03-01
"Nevada","2013-04",2013,4,39000,7954,-79.6051282051282,"04",2013-04-01
"Nevada","2013-05",2013,5,39000,8019,-79.4384615384615,"05",2013-05-01
"Nevada","2013-06",2013,6,36000,12010,-66.6388888888889,"06",2013-06-01
"Nevada","2013-07",2013,7,33000,14398,-56.369696969697,"07",2013-07-01
"Nevada","2013-08",2013,8,36000,14535,-59.625,"08",2013-08-01
"Nevada","2013-09",2013,9,36000,12491,-65.3027777777778,"09",2013-09-01
"Nevada","2014-01",2014,1,45000,14070,-68.7333333333333,"01",2014-01-01
"Nevada","2014-10",2014,10,53000,12346,-76.7056603773585,"10",2014-10-01
"Nevada","2014-11",2014,11,50000,11894,-76.212,"11",2014-11-01
"Nevada","2014-12",2014,12,45000,10848,-75.8933333333333,"12",2014-12-01
"Nevada","2014-02",2014,2,49000,13619,-72.2061224489796,"02",2014-02-01
"Nevada","2014-03",2014,3,52000,17438,-66.4653846153846,"03",2014-03-01
"Nevada","2014-04",2014,4,56000,16428,-70.6642857142857,"04",2014-04-01
"Nevada","2014-05",2014,5,55000,15663,-71.5218181818182,"05",2014-05-01
"Nevada","2014-06",2014,6,53000,14818,-72.0415094339623,"06",2014-06-01
"Nevada","2014-07",2014,7,47000,13586,-71.0936170212766,"07",2014-07-01
"Nevada","2014-08",2014,8,48000,14134,-70.5541666666667,"08",2014-08-01
"Nevada","2014-09",2014,9,52000,12654,-75.6653846153846,"09",2014-09-01
"Nevada","2015-01",2015,1,47000,11370,-75.8085106382979,"01",2015-01-01
"Nevada","2015-10",2015,10,55000,15629,-71.5836363636364,"10",2015-10-01
