ER17001,ER17002,ER17004,ER17022,ER19161,ER19162,ER20064,ER20065,ER20377,ER20378,ER20456,ER21001,ER21002,ER21003,ER21009,ER22534,ER22535,ER23500,ER23501,ER24099,ER24144,ER24145,ER25001,ER25002,ER25003,ER25009,ER26515,ER26516,ER27468,ER27469,ER28037,ER28043,ER36001,ER36002,ER36003,ER36009,ER37533,ER37534,ER40639,ER40640,ER41027,ER41033,ER41034,ER42001,ER42002,ER42003,ER42009,ER43524,ER43525,ER46617,ER46618,ER46935,ER46975,ER46976,ER47301,ER47302,ER47303,ER47309,ER48849,ER48850,ER51978,ER51979,ER52343,ER52399,ER52400,ER53001,ER53002,ER53003,ER53009,ER54592,ER54593,ER57747,ER57748,ER58152,ER58217,ER58218,ER60001,ER60002,ER60003,ER60009,ER61703,ER61704,ER64927,ER64928,ER65349,ER65453,ER65454,ER66001,ER66002,ER66003,ER66009,ER67756,ER67757,ER71047,ER71048,ER71426,ER71532,ER71533,ER72001,ER72002,ER72003,ER72009,ER73779,ER73780,ER77069,ER77070,ER77448,ER77593,ER77594
6,7278,5,1163,5,0,5,0,0,0,59520,8,6540,5,1163,5,0,1,50,70050,0,0,6,500,5,1163,8,0,1,100,73700,0,7,1433,5,1163,1,900,1,100,80150,0,0,5,657,5,1163,1,1000,1,150,120265,0,0,5,1246,5,1163,5,0,1,200,118250,0,0,3,1685,5,1163,1,2500,1,200,121640,0,0,1,5012,5,1163,1,2600,1,50,120550,0,0,2,6666,5,1163,1,1500,1,100,116250,0,0,1,5526,5,1163,1,1000,1,200,186300,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6345,5,1163,5,0,1,200,70000,0,0,5,6494,5,1163,5,0,5,0,75000,0,0,3,6488,5,1163,5,0,5,0,302500,0,0,1,4755,5,1163,1,7000,5,0,175400,0,0,2,6603,5,1163,5,0,5,0,129200,0,0,1,7226,5,1163,5,0,5,0,20200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7311,5,1163,1,500,5,0,125200,0,0,1,5322,5,1163,1,200,5,0,174020,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4814,5,1163,5,0,0,0,86026,0,0
6,1609,5,1164,5,0,5,0,0,0,24024,8,530,5,1164,5,0,5,0,23526,0,0,6,1008,5,1164,5,0,5,0,23541,0,7,4133,5,1164,5,0,5,0,24102,0,0,5,2526,5,1164,5,0,5,0,10874,0,0,5,793,5,1164,5,0,5,0,10656,0,0,3,2277,5,1164,5,0,5,0,10956,0,0,1,3487,5,1164,5,0,0,0,11401,0,0,2,6389,5,1164,5,0,0,0,11592,0,0,1,8355,5,1164,5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,6,334,5,1164,5,0,0,0,31700,0,7,3887,5,1164,5,0,1,300,24500,0,0,5,2136,5,1164,5,0,0,0,22400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2631,5,1164,1,600,1,300,0,0,72000,8,1712,5,1164,5,0,5,0,69900,0,0,6,1986,5,1164,1,865,1,75,70000,0,7,2771,5,1164,1,500,5,0,77080,0,0,5,2450,5,1164,1,3200,5,0,787789,0,0,5,811,5,1164,1,600,5,0,130200,0,0,3,3034,5,1164,1,2000,1,200,81200,0,0,1,4059,5,1164,5,0,5,0,93100,0,0,2,6280,5,1164,1,500,1,100,90000,0,0,1,4791,5,1164,1,1000,1,30,81100,0,0
6,2994,5,1164,1,3000,1,10,0,0,44150,8,4473,5,1164,1,3000,5,0,49900,0,0,6,6276,5,1164,1,5200,5,0,57100,0,7,4986,5,1164,1,9000,5,0,72150,0,0,5,2340,5,1164,1,45000,5,0,647900,0,0,5,1031,5,1164,1,12000,5,0,86100,0,0,3,7066,5,1164,1,6000,5,0,77200,0,0,,,,,,,,,,,,2,9155,5,1164,1,12000,5,0,91400,0,0,,,,,,,,,,,
,,,,,,,,,,,8,6242,5,1164,5,0,0,0,15600,0,0,6,2294,5,1164,5,0,5,0,40020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6837,5,1164,5,0,0,0,37000,0,7,7540,5,1164,5,0,0,0,17033,0,0,5,6799,5,1164,8,0,0,0,20500,0,0,5,5236,5,1164,5,0,0,0,41000,0,0,3,7262,5,1164,5,0,0,0,65806,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4209,35,1164,5,0,5,0,32020,0,0,3,4694,35,1164,1,200,5,0,37080,0,0,1,6828,35,1164,1,1000,5,0,56000,0,0,2,9094,35,1164,1,1500,5,0,48000,0,0,1,8896,35,1164,5,0,5,0,48300,0,0
6,1130,5,1164,5,0,1,20,0,0,45757,8,376,5,1164,5,0,1,20,41963,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3957,5,1164,5,0,1,100,95000,0,0,5,3053,4,1164,1,0,5,0,214400,0,0,5,837,4,1164,5,0,1,50,196500,0,0,3,2902,5,1164,1,0,5,0,137775,0,0,1,4636,5,1164,5,0,5,0,141200,0,0,2,7091,5,1164,1,500,0,0,175100,0,0,1,7090,5,1164,1,1133,5,0,230311,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5034,5,1164,5,0,1,200,48000,0,0,3,6636,5,1164,5,0,0,0,39050,0,0,1,8989,5,1164,5,0,0,0,42517,0,0,2,9478,5,1164,5,0,5,0,42860,0,0,1,5623,5,1164,5,0,5,0,37899,0,0
6,539,37,1166,5,0,5,0,0,0,18784,8,315,37,1166,5,0,5,0,14400,0,0,6,383,37,1166,5,0,0,0,10800,0,7,1029,37,1166,5,0,0,0,18000,0,0,5,7511,37,1166,5,0,5,0,25200,0,0,5,5692,37,1166,5,0,5,0,14772,0,0,3,1114,37,1166,5,0,0,0,13716,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6732,37,1166,5,0,1,200,74947,0,0,3,3388,37,1166,5,0,5,0,79472,0,0,1,2804,37,1166,1,999998,5,0,59250,0,0,,,,,,,,,,,,,,,,,,,,,,
6,630,37,1166,5,0,0,0,0,0,6792,8,466,37,1166,5,0,0,0,7080,0,0,6,536,37,1166,5,0,0,0,6540,0,7,1041,37,1166,5,0,0,0,12936,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,684,32,1166,5,0,5,0,0,0,58624,8,643,32,1166,5,0,1,50,47217,0,0,6,984,32,1166,5,0,5,0,56286,0,7,1100,32,1166,5,0,5,0,72000,0,0,5,6477,32,1166,5,0,5,0,95891,0,0,5,6220,32,1166,5,0,5,0,68240,0,0,3,2496,32,1166,5,0,5,0,109059,0,0,1,2911,32,1166,1,450,1,100,120674,0,0,2,5551,32,1166,5,0,1,100,118366,0,0,1,3909,32,1166,5,0,5,0,78011,0,0
6,540,37,1166,5,0,5,0,0,0,4802,8,575,37,1166,5,0,5,0,17552,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,543,37,1166,5,0,0,0,0,0,33600,8,324,37,1166,5,0,5,0,36652,0,0,6,518,37,1166,5,0,0,0,13000,0,7,2265,37,1166,5,0,0,0,50721,0,0,5,5887,37,1166,1,300,5,0,49032,0,0,5,8593,37,1166,1,50,0,0,80648,0,0,3,8275,37,1166,5,0,0,0,48748,0,0,1,8489,37,1166,1,0,0,0,63228,0,0,2,8008,37,1166,1,0,0,0,63975,0,0,1,4481,37,1166,5,0,0,0,77000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5380,37,1166,5,0,5,0,4700,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4273,37,1166,5,0,0,0,36564,0,0
,,,,,,,,,,,8,6187,37,1166,5,0,0,0,5000,0,0,6,2269,37,1166,5,0,0,0,4800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3629,37,1166,5,0,0,0,25717,0,0,1,7439,37,1166,5,0,0,0,0,0,0,2,6125,37,1166,5,0,0,0,0,0,0,1,4184,37,1166,5,0,0,0,27962,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4472,37,1166,5,0,0,0,13815,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8264,37,1166,5,0,0,0,35000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7798,37,1166,5,0,0,0,30697,0,0,5,7389,37,1166,5,0,5,0,15900,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8647,37,1166,5,0,0,0,42000,0,0,3,7046,37,1166,5,0,0,0,56100,0,0,1,6538,37,1166,5,0,0,0,100000,0,0,2,8835,37,1166,5,0,0,0,60563,0,0,,,,,,,,,,,
6,5707,3,1167,5,0,5,0,0,0,7000,8,4243,3,1167,5,0,5,0,11000,0,0,6,1052,3,1167,5,0,5,0,180,0,7,619,3,1167,5,0,0,0,10200,0,0,5,694,3,1167,5,0,1,99998,8840,0,0,5,684,3,1167,5,0,5,0,9144,0,0,3,226,3,1167,5,0,1,20,17268,0,0,1,1389,3,1167,5,0,5,0,12804,0,0,2,1137,3,1167,5,0,1,40,10008,0,0,1,4244,3,1167,5,0,0,0,10500,0,0
6,6713,3,1167,5,0,0,0,0,0,21000,8,7154,3,1167,5,0,5,0,21000,0,0,6,1712,3,1167,5,0,5,0,25500,0,7,64,3,1167,1,999998,1,16,25000,0,0,5,230,3,1167,1,999998,5,0,33000,0,0,5,1613,3,1167,5,0,1,75,32000,0,0,3,2827,3,1167,9,0,1,30,25860,0,0,1,6649,3,1167,5,0,1,10,34050,0,0,2,1450,3,1167,5,0,0,0,32400,0,0,1,4225,3,1167,1,999999,1,40,39890,0,0
,,,,,,,,,,,8,7776,3,1167,5,0,0,0,16900,0,0,6,763,3,1167,5,0,0,0,20000,0,7,207,3,1167,5,0,0,0,32100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5349,3,1167,5,0,0,0,0,0,13208,8,4172,3,1167,5,0,0,0,9394,0,0,6,1164,3,1167,5,0,0,0,10440,0,7,1898,3,1167,5,0,0,0,14268,0,0,5,244,3,1167,5,0,0,0,19068,0,0,5,1201,3,1167,5,0,0,0,23082,0,0,3,1994,3,1167,5,0,0,0,16162,0,0,1,927,3,1167,5,0,0,0,26960,0,0,2,1349,3,1167,5,0,0,0,36368,0,0,1,3876,3,1167,5,0,0,0,20941,0,0
6,6712,3,1167,5,0,0,0,0,0,16000,8,3964,3,1167,5,0,0,0,21640,0,0,6,5237,3,1167,5,0,0,0,34884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,670,3,1167,5,0,0,0,19000,0,7,131,3,1167,5,0,0,0,25000,0,0,5,843,3,1167,5,0,0,0,17000,0,0,5,1409,3,1167,5,0,0,0,21221,0,0,3,3816,3,1167,5,0,0,0,30906,0,0,1,2778,3,1167,5,0,5,0,35000,0,0,2,1129,3,1167,5,0,0,0,40897,0,0,1,4187,3,1167,5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7282,3,1167,5,0,5,0,2500,0,0,5,4967,3,1167,5,0,0,0,300,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7879,3,1167,5,0,0,0,3400,0,0,5,5695,3,1167,5,0,0,0,17603,0,0,5,6131,3,1167,5,0,5,0,4000,0,0,3,8787,3,1167,5,0,0,0,20800,0,0,1,8655,3,1167,5,0,5,0,7000,0,0,2,2057,3,1167,5,0,0,0,35000,0,0,1,4498,3,1167,5,0,0,0,27000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5524,3,1167,5,0,0,0,5944,0,0,3,2223,3,1167,5,0,0,0,19000,0,0,1,2993,3,1167,5,0,0,0,12092,0,0,2,1938,3,1167,5,0,0,0,5000,0,0,1,4035,3,1167,5,0,0,0,11700,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4235,41,1167,5,0,0,0,16340,0,0,1,2256,41,1167,5,0,0,0,4963,0,0,2,1908,41,1167,5,0,0,0,20200,0,0,1,4248,41,1167,5,0,0,0,15500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1999,3,1167,5,0,0,0,6297,0,0,3,1568,3,1167,5,0,0,0,10300,0,0,1,845,3,1167,5,0,0,0,7800,0,0,2,1385,3,1167,5,0,0,0,16000,0,0,1,3890,3,1167,5,0,0,0,17200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2026,3,1167,5,0,0,0,41500,0,0,1,4250,3,1167,5,0,0,0,20000,0,0
6,6132,3,1167,5,0,5,0,0,0,27058,8,3074,3,1167,5,0,0,0,14500,0,0,6,304,3,1167,5,0,0,0,14600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5708,3,1167,5,0,0,0,0,0,87000,8,3376,3,1167,8,0,0,0,74306,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6342,3,1167,5,0,0,0,40500,0,7,7534,3,1167,5,0,0,0,200,0,0,5,5052,3,1167,5,0,0,0,20000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2357,41,1167,5,0,0,0,73000,0,0,5,6225,41,1167,5,0,0,0,86189,0,0,5,3585,41,1167,5,0,0,0,65633,0,0,3,2240,41,1167,5,0,0,0,56578,0,0,1,5725,41,1167,5,0,5,0,48000,0,0,2,1704,41,1167,5,0,5,0,58000,0,0,1,3880,41,1167,5,0,0,0,78000,0,0
6,5080,3,1168,5,0,0,0,0,0,11820,8,3715,21,1168,5,0,0,0,16096,0,0,6,4611,41,1168,5,0,0,0,18960,0,7,86,41,1168,5,0,0,0,15820,0,0,5,286,41,1168,5,0,0,0,4000,0,0,5,967,42,1168,5,0,0,0,18168,0,0,3,3661,42,1168,5,0,0,0,8400,0,0,1,1498,42,1168,5,0,0,0,8700,0,0,2,4996,42,1168,5,0,0,0,8880,0,0,1,5696,42,1168,5,0,0,0,760,0,0
6,4906,3,1168,5,0,0,0,0,0,45000,8,3657,3,1168,5,0,0,0,26900,0,0,6,3335,3,1168,5,0,0,0,47588,0,7,2368,3,1168,5,0,0,0,26000,0,0,5,770,3,1168,5,0,0,0,27000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4394,5,1168,5,0,0,0,0,0,23000,8,7762,5,1168,1,0,0,0,37000,0,0,6,2790,5,1168,5,0,0,0,29000,0,7,393,5,1168,5,0,0,0,28500,0,0,5,944,5,1168,1,0,0,0,37000,0,0,5,953,5,1168,5,0,5,0,33978,0,0,3,4654,5,1168,1,0,0,0,29200,0,0,1,1627,5,1168,1,300,5,0,24000,0,0,2,5191,5,1168,5,0,0,0,28000,0,0,1,7420,42,1168,5,0,0,0,18000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,846,21,1168,5,0,0,0,72848,0,0,5,463,21,1168,5,0,0,0,14478,0,0,5,885,21,1168,5,0,5,0,23292,0,0,3,3151,23,1168,1,0,5,0,15064,0,0,1,1689,23,1168,5,0,5,0,10758,0,0,2,4549,23,1168,5,0,5,0,16012,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3177,3,1168,5,0,0,0,3792,0,0,5,746,42,1168,5,0,0,0,3192,0,0,5,6130,42,1168,5,0,0,0,10264,0,0,3,8325,42,1168,5,0,0,0,67180,0,0,1,6626,42,1168,5,0,0,0,17000,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5881,3,1168,5,0,0,0,1560,0,0,5,6946,42,1168,5,0,0,0,2300,0,0,5,1769,3,1168,5,0,0,0,200,0,0,3,7687,3,1168,1,50,0,0,6948,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,5553,41,1168,5,0,0,0,12572,0,7,192,41,1168,5,0,0,0,5668,0,0,5,1340,41,1168,5,0,0,0,28800,0,0,5,1133,42,1168,5,0,0,0,54132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3799,42,1168,5,0,0,0,37583,0,0,3,4548,41,1168,5,0,0,0,28056,0,0,1,2534,42,1168,5,0,0,0,19080,0,0,2,6291,42,1168,5,0,0,0,23378,0,0,1,6491,42,1168,5,0,0,0,40070,0,0
6,6667,5,1168,5,0,0,0,0,0,30160,8,3816,3,1168,5,0,0,0,8916,0,0,6,4396,3,1168,5,0,0,0,7000,0,7,3637,3,1168,5,0,0,0,8000,0,0,5,2778,42,1168,5,0,0,0,500,0,0,5,858,42,1168,5,0,0,0,3600,0,0,3,2641,42,1168,5,0,0,0,24000,0,0,1,4748,42,1168,5,0,0,0,0,0,0,2,5611,42,1168,5,0,0,0,8400,0,0,1,5216,42,1168,5,0,0,0,12600,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3720,5,1168,5,0,0,0,15225,0,0,5,6983,5,1168,5,0,0,0,1600,0,0,5,1699,5,1168,5,0,5,0,32200,0,0,3,5372,5,1168,5,0,1,100,34878,0,0,1,1771,5,1168,5,0,0,0,14160,0,0,2,5917,5,1168,5,0,0,0,15500,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6233,21,1168,5,0,0,0,10432,0,7,1069,21,1168,5,0,0,0,9906,0,0,5,605,21,1168,5,0,0,0,12476,0,0,5,818,21,1168,5,0,0,0,11408,0,0,3,1259,21,1168,5,0,0,0,33348,0,0,1,2165,41,1168,5,0,0,0,8796,0,0,2,4231,21,1168,5,0,0,0,22284,0,0,1,5336,21,1168,5,0,0,0,33466,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1624,41,1168,5,0,5,0,19358,0,0,3,3960,41,1168,5,0,5,0,41500,0,0,1,3157,41,1168,5,0,1,100,48000,0,0,2,4526,41,1168,1,650,5,0,46500,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6471,3,1168,5,0,0,0,11000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5351,21,1168,5,0,5,0,0,0,63276,8,3405,21,1168,1,999998,0,0,67800,0,0,6,5526,21,1168,8,0,0,0,63700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5642,23,1168,5,0,5,0,64400,0,0
,,,,,,,,,,,8,6929,3,1168,5,0,0,0,31317,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4085,42,1168,5,0,0,0,81880,0,0,1,2468,42,1168,5,0,0,0,3846,0,0,2,5616,42,1168,5,0,0,0,34704,0,0,1,6777,42,1168,5,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,351,3,1168,5,0,0,0,36873,0,0,5,709,42,1168,5,0,0,0,37700,0,0,5,1038,42,1168,5,0,0,0,63000,0,0,3,4794,42,1168,5,0,5,0,60100,0,0,1,2346,42,1168,5,0,0,0,90000,0,0,2,5350,42,1168,5,0,0,0,104100,0,0,1,5319,42,1168,5,0,0,0,160100,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5204,10,1168,5,0,0,0,56621,0,0,5,2362,10,1168,5,0,0,0,37750,0,0,3,3987,10,1168,5,0,0,0,45665,0,0,1,2789,10,1168,5,0,0,0,74000,0,0,2,5352,10,1168,5,0,0,0,65000,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1717,3,1168,5,0,0,0,29000,0,0,3,7463,3,1168,5,0,0,0,43600,0,0,1,1153,3,1168,5,0,0,0,31200,0,0,2,5077,3,1168,5,0,0,0,30000,0,0,1,5815,3,1168,5,0,0,0,31200,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9351,5,1168,5,0,0,0,50000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5275,41,1168,1,1500,5,0,93000,0,0
6,1088,3,1169,1,300,5,0,0,0,61007,8,5896,3,1169,1,300,1,100,60700,0,0,6,3612,3,1169,1,80,5,0,54600,0,7,167,3,1169,1,200,5,0,52454,0,0,5,1498,3,1169,1,999998,1,200,39684,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1124,3,1169,5,0,5,0,0,0,19403,8,2292,3,1169,8,0,5,0,18350,0,0,6,3561,3,1169,5,0,5,0,20315,0,7,1184,3,1169,5,0,1,99998,16931,0,0,5,1453,3,1169,1,2155,5,0,20820,0,0,5,692,3,1169,1,2100,5,0,17776,0,0,3,790,3,1169,5,0,5,0,19394,0,0,1,5728,3,1169,5,0,5,0,18898,0,0,2,4070,3,1169,5,0,5,0,20782,0,0,1,7037,3,1169,5,0,5,0,19034,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7397,3,1169,1,999998,5,0,150903,0,0,2,7602,3,1169,1,7000,5,0,54050,0,0,1,7100,3,1169,1,999999,5,0,50650,0,0
6,1862,9,1169,1,0,5,0,0,0,65200,8,2721,9,1169,1,999998,5,0,104800,0,0,6,4862,3,1169,1,999998,5,0,105030,0,7,2100,30,1169,1,999998,1,35,118700,0,0,5,1645,3,1169,1,999998,5,0,84800,0,0,5,1424,19,1169,1,999998,1,50,138660,0,0,3,3681,19,1169,1,300,1,300,133405,0,0,1,1587,19,1169,1,300,5,0,135594,0,0,2,7464,9,1169,5,0,5,0,110020,0,0,1,4666,9,1169,5,0,5,0,240020,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7858,3,1169,5,0,5,0,27000,0,0,,,,,,,,,,,,,,,,,,,,,,
6,2709,3,1169,1,7580,5,0,0,0,8151,8,3337,3,1169,1,6900,1,25,65064,0,0,6,6065,3,1169,1,10000,1,200,120900,0,7,400,3,1169,1,10000,1,250,129458,0,0,5,5234,3,1169,1,10000,1,200,162280,0,0,5,3495,3,1169,1,999998,5,0,140840,0,0,3,8304,3,1169,1,40000,5,0,154500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6872,3,1169,5,0,0,0,46400,0,7,2004,3,1169,8,0,0,0,45400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6737,3,1170,1,1000,1,20,0,0,22393,8,7156,3,1170,1,200,5,0,19250,0,0,6,1143,3,1170,1,999998,0,0,1452,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1371,1,1173,5,0,0,0,0,0,31200,8,2,1,1173,1,700,5,0,41000,0,0,6,238,1,1173,1,600,1,300,43200,0,7,1970,1,1173,5,0,5,0,46800,0,0,5,1003,1,1173,5,0,1,150,50400,0,0,5,824,1,1173,5,0,0,0,50000,0,0,3,6254,1,1173,1,999998,0,0,66000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1999,1,1173,1,600,5,0,0,0,38360,8,753,1,1173,1,659,5,0,42170,0,0,6,1814,1,1173,1,800,5,0,42002,0,7,2131,1,1173,5,0,5,0,49503,0,0,5,5802,1,1173,1,200,5,0,50000,0,0,5,6888,1,1173,1,300,5,0,52005,0,0,3,4905,1,1173,1,0,1,50,31296,0,0,1,2055,1,1173,5,0,5,0,37099,0,0,2,6457,1,1173,1,0,0,0,40883,0,0,1,863,1,1173,5,0,5,0,38707,0,0
6,372,1,1173,1,0,0,0,0,0,55000,8,1924,1,1173,1,300,1,50,66020,0,0,6,7111,1,1173,5,0,0,0,68000,0,7,7263,1,1173,1,500,1,825,71496,0,0,5,7365,1,1173,5,0,1,50,76689,0,0,5,8526,1,1173,1,800,1,50,79500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6771,1,1174,5,0,0,0,0,0,11196,8,4906,1,1174,5,0,0,0,3864,0,0,6,2561,1,1174,5,0,0,0,6984,0,7,2331,1,1174,5,0,0,0,30184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
