X,Y,Store_Name,Address,City,County,type
-123.26608,44.543884,Bazaar International Market 1002,2240 SW 3rd St,Corvallis,BENTON,snap
-123.36525,42.94981,Main Street Mart & Deli,142 Main St,Riddle,DOUGLAS,snap
-123.17033,42.434135,Dollar General 16274,110 W Main St,Rogue River,JACKSON,snap
-122.47767,45.534725,AMPM Arco 04328,18025 Ne Halsey St,Portland,MULTNOMAH,snap
-122.68611,42.185371,Dollar Tree 2475,1668 Ashland St,Ashland,JACKSON,snap
-122.99782,44.950611,Tienda Y Video El Palmar,1733 Lansing Ave NE,Salem,MARION,snap
-124.10168,44.006638,Dollar Tree 2473,4615 Highway 101,Florence,LANE,snap
-122.84962,42.427158,Lil Pantry LLC,7600 Crater Lake Hwy,White City,JACKSON,snap
-121.52259,43.647339,Toms Country Market,50882 Highway 97,La Pine,DESCHUTES,snap
-122.83455,42.28862,Crown Market And Deli 300,3503 S Pacific Hwy,Medford,JACKSON,snap
-122.25571,45.397106,7-Eleven 25840F,39695 Proctor Blvd,Sandy,CLACKAMAS,snap
-118.08688,45.312603,Short Stop,1709 Gekeler Ln,La Grande,UNION,snap
-122.498,45.395489,Carver Store,16125 SE Highway 224,Damascus,CLACKAMAS,snap
-122.5894,45.461178,Candy's Kwik Shop Market,8583 SE 72nd Ave,Portland,MULTNOMAH,snap
-122.74052,42.22533,Franks Deli,461 S Valley View Rd,Ashland,JACKSON,snap
-122.49428,45.494324,Mini Mart Express,16437 SE Powell Blvd,Portland,MULTNOMAH,snap
-122.83372,45.149452,Wheeler Dealer 1,1750 Mt Jefferson Ave,Woodburn,MARION,snap
-123.03109,44.883266,Papa Murphys OR072,4985 Commercial St SE,Salem,MARION,snap
-122.53065,45.476704,B C Food Store,12918 Se Foster Rd,Portland,MULTNOMAH,snap
-124.41505,43.114437,Fast Mart Bandon,980 Oregon Ave SE,Bandon,COOS,snap
-122.48643,43.747173,Fast Market Oakridge,47555 Highway 58,Oakridge,LANE,snap
-122.5792,45.453754,Villa's Market,9515 SE 82nd Ave,Happy Valley,CLACKAMAS,snap
-122.75533,45.483234,Scholls 76 LLC,5065 SW Scholls Ferry Rd,Portland,WASHINGTON,snap
-123.18123,45.226875,Noah's Bakery LLC,1661 NE Highway 99w,McMinnville,YAMHILL,snap
-117.82421,44.781689,York's Park Grocery,1549 Campbell St,Baker City,BAKER,snap
-122.71925,45.410633,Lake Oswego Chevron 19,15905 Boones Ferry Rd,Lake Oswego,CLACKAMAS,snap
-123.83615,45.45507,Tillamook Meat Inc,405 Park Ave,Tillamook,TILLAMOOK,snap
-122.97917,45.300961,City Center Food Mart 2,115 N Main St,Newberg,YAMHILL,snap
-117.27961,45.426392,Back Country Little Store,214 W North St,Enterprise,WALLOWA,snap
-121.26429,44.05484,Walgreens 15675,2727 NE Highway 20,Bend,DESCHUTES,snap
-124.21905,43.367561,Mckay's Market 1,149 S 7th St,Coos Bay,COOS,snap
-123.32911,43.212982,Nickabob's Meat Market,2295 NE Diamond Lake Blvd,Roseburg,DOUGLAS,snap
-122.76338,45.309467,In N Out Market 1,29020 Sw Town Center Loop E,Wilsonville,CLACKAMAS,snap
-123.31055,42.437279,ARS 532,1094 Ne E St,Grants Pass,JOSEPHINE,snap
-121.0871,44.086769,Dollar Tree 4576,150 NE Bend River,Bend,DESCHUTES,snap
-122.55584,45.533558,Plaid Pantry 221,10355 NE Halsey St,Portland,MULTNOMAH,snap
-122.58243,45.497444,Waamo Halaal,7817 SE Powell Blvd,Portland,MULTNOMAH,snap
-122.82601,44.05978,HERRICK FARMS,88088 Millican Rd,Springfield,LANE,snap
-123.93933,44.62664,D & R Quality Meats LLC,1005 NW A St,Toledo,LINCOLN,snap
-122.60487,45.356579,7-eleven 20349C,705 Washington St,Oregon City,CLACKAMAS,snap
-124.03807,44.416908,Lakeside Market,2448 E Alsea Hwy,Waldport,LINCOLN,snap
-122.81487,45.526821,Walgreens 15071,13470 NW Cornell Rd,Portland,WASHINGTON,snap
-123.33121,43.387009,Center Market 23,1230 W Central Ave,Sutherlin,DOUGLAS,snap
-122.75265,45.465691,7-ELEVEN 14522 G,7430 SW Garden Home Rd,Portland,WASHINGTON,snap
-123.11211,45.520527,Forest Grove Farmer's Market,2030 Main St,Forest Grove,WASHINGTON,snap
-122.41927,44.756065,SIERRA MARKET,302 HWY 22,GATES,MARION,snap
-123.10969,44.050938,New Frontier Market,1101 W 8th Ave,Eugene,LANE,snap
-122.88032,42.312843,Crown Market 800,809 Stewart Ave,Medford,JACKSON,snap
-122.56899,45.468403,CHECKERS MART,9122 SE Flavel St,Portland,MULTNOMAH,snap
-123.31267,42.430786,M STREET MARKET,1024 SE M St,Grants Pass,JOSEPHINE,snap
-122.8267,45.439018,Walgreens 06370,14600 SW Murray Scholls Dr,Beaverton,WASHINGTON,snap
-123.05464,43.797287,Dari Mart Stores Inc 47,1300 E Main St,Cottage Grove,LANE,snap
-122.63578,45.555454,FOOD KING MARKET,2909 NE Prescott St,Portland,MULTNOMAH,snap
-122.75199,45.486038,Walgreens 05952,7280 SW Beaverton Hillsdale Hwy,Portland,WASHINGTON,snap
-119.29012,45.850288,Walmart SuperCenter 1817,1350 N 1st St,Hermiston,UMATILLA,snap
-122.6963,45.577148,Walgreens 5572,2829 N Lombard St,Portland,MULTNOMAH,snap
-123.09692,44.093803,Walmart 2538,1040 Green Acres Rd,Eugene,LANE,snap
-122.75181,45.486038,New Seasons Market - Raleigh Hills 1,7300 SW Beaverton Hillsdale Hwy,Portland,WASHINGTON,snap
-121.47475,43.705177,Gordy's Truck Stop,17045 Whitney Rd,La Pine,DESCHUTES,snap
-122.89207,45.496498,PLAID PANTRY 205,20925 SW Tualatin Valley Hwy,Beaverton,WASHINGTON,snap
-123.08913,45.520046,Papa Murphys OR-022,3330 Pacific Ave,Forest Grove,WASHINGTON,snap
-124.25073,43.391571,Walmart SuperCenter 1880,2051 Newmark Ave,Coos Bay,COOS,snap
-122.59699,45.4897,Bread And Roses Market,6360 SE Foster Rd,Portland,MULTNOMAH,snap
-122.52104,45.51078,3 D'S MARKET,1739 SE 139th Ave,Portland,MULTNOMAH,snap
-124.05225,44.651615,FRED MEYER 00227,150 NE 20th St,Newport,LINCOLN,snap
-123.09654,44.077656,Dari Mart Stores Inc 8,1175 Cal Young Rd,Eugene,LANE,snap
-122.62591,45.409016,Papa Murphy's Pizza OR-31,3630 SE Concord Rd,Milwaukie,CLACKAMAS,snap
-123.04536,43.832806,Mitchells Mercantile,79946 Highway 99,Cottage Grove,LANE,snap
-123.17785,44.070011,Dari Mart Stores Inc 15,4690 Royal Ave,Eugene,LANE,snap
-122.70319,45.256695,SAFEWAY 2604,1051 SW 1st Ave,Canby,CLACKAMAS,snap
-122.85143,42.423817,PAPA MURPHYS OR-105,7413 Crater Lake Hwy,White City,JACKSON,snap
-122.83634,45.151382,Woodburn Mega Foods,1542 Mount Hood Ave,Woodburn,MARION,snap
-122.53761,45.496124,Citymaxx Food Store,3552 SE 122nd Ave,Portland,MULTNOMAH,snap
-122.6001,45.568665,Plaid Pantry #233 233,6060 NE Columbia Blvd,Portland,MULTNOMAH,snap
-123.03076,44.912399,Salem Union 76 Gas and Food Mart,2890 12th St Se,Salem,MARION,snap
-122.57713,45.50462,TIN SENG TRADING CO. INC.,8350 SE Division St,Portland,MULTNOMAH,snap
-122.62037,45.555847,CARIBBEAN SPICE,4516 NE 42nd Ave,Portland,MULTNOMAH,snap
-118.80754,45.666576,Walmart SuperCenter 2492,2203 SW Court Ave,Pendleton,UMATILLA,snap
-122.90153,42.323658,ARS 536,2406 W Main St,Medford,JACKSON,snap
-124.01866,44.930748,US FOOD MART,4700 SE Highway 101,Lincoln City,LINCOLN,snap
-122.69542,45.52626,TRADER JOE'S  146,2122 NW Glisan St,Portland,MULTNOMAH,snap
-122.42799,45.502468,Hood Ave Market,711 NE Hood Ave,Gresham,MULTNOMAH,snap
-122.64943,45.559063,Alberta Cooperative Grocery,1500 NE Alberta St,Portland,MULTNOMAH,snap
-122.59514,45.497475,E Campesino Pdx Llc 1,6611 SE Powell Blvd,Portland,MULTNOMAH,snap
-118.05884,45.33765,Walmart SuperCenter 1889,11619 Island Ave,La Grande,UNION,snap
-117.27741,45.421165,THE DOLLAR STRETCHER,604 S River St,Enterprise,WALLOWA,snap
-123.12798,44.095325,Buy2 004 004,2090 River Rd,Eugene,LANE,snap
-118.20113,44.747448,The Goldpost,150 N Mill St,Sumpter,BAKER,snap
-123.19708,45.21003,"Harvest Foods, Inc.",251 NE 3rd St,McMinnville,YAMHILL,snap
-123.91975,45.994835,Seaside Health Foods,144 N Roosevelt Dr,Seaside,CLATSOP,snap
-121.31819,44.021458,Walmart Supercenter 2075,20120 Pinebrook Blvd,Bend,DESCHUTES,snap
-122.95804,45.530697,7-ELEVEN 26315A,2401 NE Cornell Rd,Hillsboro,WASHINGTON,snap
-122.78699,45.483723,Bimbo Bakeries 3285,10750 SW 5th St,Beaverton,WASHINGTON,snap
-122.99197,44.968018,Bimbo Bakeries 3288,3393 Silverton Rd NE,Salem,MARION,snap
-122.63062,45.561619,New Seasons Market - Concordia 4,5320 NE 33rd Ave,Portland,MULTNOMAH,snap
-123.29916,43.392551,Central Foodmart 1,1021 E Central Ave,Sutherlin,DOUGLAS,snap
-123.11174,44.096668,Bimbo Bakeries 3485,807 River Ave,Eugene,LANE,snap
-123.33466,43.386368,SMITTY'S FOOD MART & DELI,1367 W Central Ave,Sutherlin,DOUGLAS,snap
-122.91823,45.534935,New Seasons Market - Orenco Station 3,1453 NE 61st Ave,Hillsboro,WASHINGTON,snap
-121.33141,44.046555,SAFEWAY  1888,320 SW Century Dr,Bend,DESCHUTES,snap
-122.72202,45.452171,Jacksons Food Store 0563,10120 SW Capitol Hwy,Portland,MULTNOMAH,snap
-122.81397,42.465523,Ez Market,10522 Highway 62,Eagle Point,JACKSON,snap
-123.17098,44.273697,Grocery Deals,295 N 3rd St,Harrisburg,LINN,snap
-122.84245,42.338181,SPRING STREET MARKET,1910 Spring St,Medford,JACKSON,snap
-123.33983,43.386032,Astro Express Mart 224,138 Hutchins Rd,Sutherlin,DOUGLAS,snap
-122.67576,45.562698,Meskel Market Llc N/A,839 N Killingsworth St,Portland,MULTNOMAH,snap
-122.59458,45.562382,Portland Market And Deli,5411 NE Cully Blvd,Portland,MULTNOMAH,snap
-123.08121,44.628738,Grocery Outlet Of Albany 148,1950 14th Ave SE,Albany,LINN,snap
-123.31415,42.442707,Grants Pass 4 CIrcle K 123,836 NE A St,Grants Pass,JOSEPHINE,snap
-123.1787,44.070019,ARS  527 527,4710 Royal Ave,Eugene,LANE,snap
-123.01062,44.924721,Salem Saturday Market,corner of Summer and Marion st NE,Salem,MARION,snap
-121.32697,44.056652,7-eleven 20397A,1008 NW Galveston Ave,Bend,DESCHUTES,snap
-121.30244,44.043121,RITE AID  5391,700 SE 3rd St,Bend,DESCHUTES,snap
-122.82627,42.282486,Smart Choice Market 3,3960 S Pacific Hwy,Medford,JACKSON,snap
-123.11849,45.245026,Mercado Abastos,160 W 3rd St,Lafayette,YAMHILL,snap
-123.26688,44.565884,26TH ST SUPERETTE MARKET,2531 NW Monroe Ave,Corvallis,BENTON,snap
-123.16779,44.024071,Spencer Creek Community Growers Market 2,3190 Bailey Hill Rd,Eugene,LANE,snap
-122.41389,45.486408,7 Market 1,1461 SE Hogan Rd,Gresham,MULTNOMAH,snap
-123.02065,45.012157,B & S Market,6375 River Rd NE,Keizer,MARION,snap
-123.33329,42.440449,A-1 Market 2,556 Sw G St,Grants Pass,JOSEPHINE,snap
-123.00839,44.838867,Jefferson Thriftway,103 Old Pacific Highway,Jefferson,MARION,snap
-122.61385,45.516567,JAE'S MARKET,4735 SE Belmont St,Portland,MULTNOMAH,snap
-124.05367,44.654556,Walmart SuperCenter 1925,160 NW 25th St,Newport,LINCOLN,snap
-124.10941,43.699982,Mckay's Market 9,1300 Highway Avenue,Reedsport,DOUGLAS,snap
-120.86726,44.322819,CENTRAL OREGON BUTCHER BOYS,2525 NW Ritches Ln,Prineville,CROOK,snap
-122.66164,45.548012,FIVE STAR CHEVRON,3435 NE M L King Blvd,Portland,MULTNOMAH,snap
-122.52939,45.519051,A & S Mini Mart 11,13076 SE Stark St,Portland,MULTNOMAH,snap
-122.79539,45.486603,B&k Pizza Inc. OR127,11421 SW Beaverton Hillsdale Hwy,Beaverton,WASHINGTON,snap
-122.90746,45.535416,Walgreens 06831,7010 NE Cornell Rd,Hillsboro,WASHINGTON,snap
-122.85683,42.331165,Medford's Finest Quality Market,1211 E Jackson St,Medford,JACKSON,snap
-123.42125,43.119816,HARVEST STORE,501 NW Douglas Blvd,Winston,DOUGLAS,snap
-122.94685,45.30901,SAFEWAY  2623,1140 N Springbrook Rd,Newberg,YAMHILL,snap
-123.05588,44.895744,LB's Market & Deli,4122 Liberty Rd S,Salem,MARION,snap
-123.02435,44.8727,SAFEWAY  1935,5660 Commercial St SE,Salem,MARION,snap
-122.80096,45.444073,7-ELEVEN 22057 C,12100 SW Scholls Ferry Rd,Portland,WASHINGTON,snap
-123.14581,44.090401,Sl Retailers Llc,1045 Maxwell Rd,Eugene,LANE,snap
-122.56113,45.555408,Hong Phat Market,9819 NE Prescott St,Portland,MULTNOMAH,snap
-123.01984,44.935123,STATE STREET ARCO,1720 State St,Salem,MARION,snap
-121.29829,44.087914,Schwans Home Service 108410,20511 Builders Ct,Bend,DESCHUTES,snap
-122.68192,45.58012,FIJI EMPORIUM,7814 N Interstate Ave,Portland,MULTNOMAH,snap
-123.84541,45.455563,SAFEWAY 2723,1815 4th St,Tillamook,TILLAMOOK,snap
-123.86399,45.708126,Mohler Co-Operative Store,34890 Hwy 53,Nehalem,TILLAMOOK,snap
-123.82552,45.456326,FRANZ BAKERY THRIFT 9019,3516 3rd St,Tillamook,TILLAMOOK,snap
-122.9351,44.045727,JOHNS GAS & GROCERIES,5390 Main St,Springfield,LANE,snap
-123.25138,44.595081,7-ELEVEN #17105E,2641 NW 9th St,Corvallis,BENTON,snap
-123.23157,44.848457,Monmouth Market & Deli,417 Main St E,Monmouth,POLK,snap
-123.08022,44.045311,7-ELEVEN  15133C,1316 Alder St,Eugene,LANE,snap
-123.28273,44.578686,FIRST ALTERNATIVE COOP GROCERY,2855 NW Grant Ave,Corvallis,BENTON,snap
-119.32195,45.785725,SPACE AGE FUEL - HERMISTON 15,77522 Highway 207,Hermiston,UMATILLA,snap
-122.68441,45.463604,MARKET OF CHOICE 12,8502 SW Terwilliger Blvd,Portland,MULTNOMAH,snap
-121.43636,43.872005,SUNRIVER COUNTRY STORE,57100 Beaver DR,SUNRIVER,DESCHUTES,snap
-116.99796,43.876858,M & W MARKET 3,424 MAIN ST,NYSSA,MALHEUR,snap
-123.34843,43.225723,Big Lots 4666,1350 NE Stephens St,Roseburg,DOUGLAS,snap
-122.8621,42.315826,Asia Grocery Market,225 E Barnett Rd,Medford,JACKSON,snap
-121.1732,44.28326,REDMOND CANNED FOODS,798 NW 5th St,Redmond,DESCHUTES,snap
-123.17086,44.270603,Dari Mart Stores Inc 20,325 S 3rd St,Harrisburg,LINN,snap
-121.30247,44.056629,SAFEWAY 0514,642 NE 3rd St,Bend,DESCHUTES,snap
-123.06412,44.971535,PLAID PANTRY 211,2591 Wallace Rd NW,Salem,POLK,snap
-118.93651,44.41526,John Day Shell 6212,801 West Hwy 26,John Day,GRANT,snap
-123.08572,45.215145,CENTER MARKET 6,901 Ferry St,Dayton,YAMHILL,snap
-123.10942,44.056236,RED BARN NATURAL GROCERY,357 Van Buren St,Eugene,LANE,snap
-122.7659,45.335575,Stafford Hills 76 & Car Wash,8605 SW Elligsen Rd,Wilsonville,CLACKAMAS,snap
-122.67835,45.503693,7-ELEVEN 24847 D,30 SW Arthur St,Portland,MULTNOMAH,snap
-123.11314,45.518406,HELLO MARKET,1917 19th Ave,Forest Grove,WASHINGTON,snap
-121.20126,45.606804,THE DALLES GROCERY OUTLET 152,1300 W 6th St,The Dalles,WASCO,snap
-122.76488,45.433384,7-ELEVEN 23999 C,12045 SW Hall Blvd,Portland,WASHINGTON,snap
-122.54588,45.57016,7-eleven 36773A,11549 NE Glenn Widing Dr,Portland,MULTNOMAH,snap
-122.68463,45.516052,SAFEWAY  2448,1030 SW Jefferson St,Portland,MULTNOMAH,snap
-123.80788,46.191814,SAFEWAY 2627,3250 Leif Erickson Dr,Astoria,CLATSOP,snap
-122.96098,45.301922,Walgreens 06664,1840 Portland Rd,Newberg,YAMHILL,snap
-123.33266,42.422291,Walgreens 07373,111 Union Ave,Grants Pass,JOSEPHINE,snap
-122.75594,45.434181,Walmart SuperCenter 5935,7600 SW Dartmouth St,Tigard,WASHINGTON,snap
-124.01907,44.931053,Main St Market 5,4648 SE Highway 101,Lincoln City,LINCOLN,snap
-123.2341,44.563896,CORVALLIS MARKET,28788 Highway 34,Corvallis,BENTON,snap
-123.25079,44.588818,SAFEWAY  1690,590 NE Circle Blvd,Corvallis,BENTON,snap
-123.02913,44.962231,7-ELEVEN 20806 F,490 Pine St NE,Salem,MARION,snap
-123.3523,44.039242,DS Market #1,87754 Territorial Rd,Veneta,LANE,snap
-122.99822,44.966713,A Dong Market,2990 Silverton Rd NE,Salem,MARION,snap
-118.79218,45.668816,Papa Murphy's Pizza OR-049,613 SW Emigrant Ave,Pendleton,UMATILLA,snap
-123.02731,44.975536,Keizer Shell Food Mart,3401 River Rd N,Keizer,MARION,snap
-121.77583,42.235413,THE PORTLAND MARKET,1842 Portland St,Klamath Falls,KLAMATH,snap
-123.11443,45.611065,In-N-Out Market 2,12530 NW Main St,Banks,WASHINGTON,snap
-116.97099,44.024261,RED APPLE MARKETPLACE,555 SW 4th Ave,Ontario,MALHEUR,snap
-120.82969,44.302982,RAY'S FOOD PLACE 60,1535 NE 3rd St,Prineville,CROOK,snap
-122.66674,45.540211,J & S Grocery,2415 N Williams Ave,Portland,MULTNOMAH,snap
-122.65468,45.508518,A-1 FOOD MARKET,2000 SE 11th Ave,Portland,MULTNOMAH,snap
-121.79121,42.238686,OREGON AVE SHELL & FOOD MART,2075 Oregon Ave,Klamath Falls,KLAMATH,snap
-122.62299,45.515896,39th Mini Mart,935 SE Cesar E Chavez Blvd,Portland,MULTNOMAH,snap
-122.56919,45.518505,7-ELEVEN 17295 D,575 SE 92nd Ave,Portland,MULTNOMAH,snap
-124.27245,43.392628,Mckay's Market 2,130 N Cammann St,Coos Bay,COOS,snap
-124.00212,44.996967,LINCOLN CITY GROCERY OUTLET  153,4157 NW Highway 101,Lincoln City,LINCOLN,snap
-122.86008,45.148201,Sunrise Food Mart & Deli,695 N Settlemier Ave,Woodburn,MARION,snap
-123.40653,43.129787,7 Eleven 21300H,500 NW Main St,Winston,DOUGLAS,snap
-123.34693,42.40773,Town And Country Market 1,2482 Williams Hwy,Grants Pass,JOSEPHINE,snap
-123.19866,45.204346,Walgreens 07120,603 SE Baker St,McMinnville,YAMHILL,snap
-123.17013,42.433361,Rogue RIver Chevron Circle K 136,95 Pine St,Rogue River,JACKSON,snap
-122.86316,42.316254,Medford 8 76 Circle K 161,1050 S Riverside Ave,Medford,JACKSON,snap
-122.67349,45.52483,CHINATOWN CONVENIENCE STORE,213 NW 3rd Ave,Portland,MULTNOMAH,snap
-123.28088,42.77729,Quines Creek Gas And Feed 1,194 Ranchero Rd,Glendale,DOUGLAS,snap
-123.33008,42.433975,7-Eleven 22674J,790 SW 6th St,Grants Pass,JOSEPHINE,snap
-122.81203,42.471138,RAY'S FOOD PLACE 61,11100 Highway 62,Eagle Point,JACKSON,snap
-123.10979,44.386723,Gng Corporation 1,360 W 2nd St,Halsey,LINN,snap
-122.82082,42.279804,Phoenix 76 CIrcle K 166,730 N. MAIN,Phoenix,JACKSON,snap
-122.57904,45.451015,Plenty International Food And Deli,9972 SE 82nd Ave,Happy Valley,CLACKAMAS,snap
-123.10831,44.625088,Towne Pump,522 Pacific Blvd SW,Albany,LINN,snap
-122.81635,45.012012,BETHANY MARKET,1787 Pine St,Silverton,MARION,snap
-122.99345,44.967789,US Market 120,3295 Silverton Rd NE,Salem,MARION,snap
-123.10991,44.58643,Linn- Benton Community College Bookstore,6500 Pacific Blvd SW,Albany,LINN,snap
-121.69735,42.178734,DIAMOND S MEAT CO,7400 Kings Way,Klamath Falls,KLAMATH,snap
-123.01605,44.969246,Schwans Home Service 108150,1311 Salem Industrial Dr NE,Salem,MARION,snap
-122.43378,45.51812,7 Lucky,612 SE 223rd Ave,Gresham,MULTNOMAH,snap
-123.24144,44.629147,CITY LIMITS,5800 NW Highway 99,Corvallis,BENTON,snap
-124.13923,43.063686,Mckay's Market 7,418 8th St,Myrtle Point,COOS,snap
-122.55277,45.482746,HENRY C STORE,10729 SE Harold St,Portland,MULTNOMAH,snap
-121.50342,43.670807,QUICK STOP MARKET,51497 Highway 97,La Pine,DESCHUTES,snap
-122.47387,45.519131,"Tienda Y Carniceria La Tapatia, Inc",18330 SE Stark St,Portland,MULTNOMAH,snap
-122.65401,45.529984,Union Market & Deli 2,1130 Ne Holladay St,Portland,MULTNOMAH,snap
-123.31342,44.928471,THRIFTY MARKET,105 SW Rainbow Ave,Dallas,POLK,snap
-122.98311,44.936794,AM/PM (Lancaster),501 Lancaster Dr NE,Salem,MARION,snap
-118.38733,45.975212,Taj Food Mart,84802 Highway 11,Milton Freewater,UMATILLA,snap
-122.49653,45.521759,EL PORVENIR MINI MARKET,25 SE 162nd Ave,Portland,MULTNOMAH,snap
-122.75768,45.593102,PLAID PANTRY 083,9101 N Lombard St,Portland,MULTNOMAH,snap
-122.65333,45.519375,Food Fight Grocery,1217 SE Stark St,Portland,MULTNOMAH,snap
-123.08852,44.045479,Circle K 38804H,296 E 13th Ave,Eugene,LANE,snap
-124.49738,42.74609,Port Orford 1 Circle K 151,914 Oregon St,Port Orford,CURRY,snap
-122.60964,45.432934,The Healthy Bread Store 1255,5209 SE International Way,Portland,CLACKAMAS,snap
-122.53756,45.536297,WINCO FOODS 015,1950 NE 122nd Ave,Portland,MULTNOMAH,snap
-123.6148,45.058388,Jasrup Inc. N/A,28600 Salmon River Hwy,Grand Ronde,POLK,snap
-122.96486,42.315693,RAY'S FOOD PLACE 63,401 N 5th St,Jacksonville,JACKSON,snap
-122.59218,45.414986,SAFEWAY  2696,14840 SE Webster Rd,Milwaukie,CLACKAMAS,snap
-122.81456,42.608421,Shady Cove Chevron Circle K 145,21222 Highway 62,Shady Cove,JACKSON,snap
-122.90862,42.378475,Central Point 76 Circle K 115,1065 E Pine St,Central Point,JACKSON,snap
-123.13165,44.103981,Papa Murphy's Pizza OR099,2740 River Rd,Eugene,LANE,snap
-123.08464,44.047638,Ln Minit Market,536 E 11th Ave,Eugene,LANE,snap
-122.57878,45.498215,Papa Murphy's OR091,3335 SE 82nd Ave,Portland,MULTNOMAH,snap
-122.83467,45.151386,Don Pan Bakery 1,1537 Mount Hood Ave,Woodburn,MARION,snap
-123.12478,44.047722,KING'S ASIAN MARKET,2100 W 11TH ST,EUGENE,LANE,snap
-122.64941,45.534359,16th Avenue Farmers Market,1600s NE 16th Ave,Portland,MULTNOMAH,snap
-121.79235,42.238686,Klamath Falls 2 156,2123 Oregon Ave,Klamath Falls,KLAMATH,snap
-123.02343,44.980572,CHERRY AVE MARKET AND DELI,3740 Cherry Ave NE,Keizer,MARION,snap
-122.84795,45.366974,Walgreens 07665,21065 SW Pacific Hwy,Sherwood,WASHINGTON,snap
-122.97676,45.210464,St. Paul Market,4171 Blanchet Ave,St. Paul,MARION,snap
-119.28894,45.851116,La Mexicana,135 E Cornell Pl,Hermiston,UMATILLA,snap
-122.57868,45.502518,"WING MING MARKET, INC",2738 SE 82nd Ave,Portland,MULTNOMAH,snap
-123.64787,42.16441,Rays Shop Smart 28,205 Watkins St,Cave Junction,JOSEPHINE,snap
-123.06154,45.129223,Bob's Grand Island Grocery & Deli Llc,18050 SE Wallace Rd,Dayton,YAMHILL,snap
-122.94175,45.308067,NEWBERG CHEVRON,3745 Portland Rd,Newberg,YAMHILL,snap
-122.77222,45.303352,7-ELEVEN 27453 B,29955 SW Boones Ferry Rd,Wilsonville,CLACKAMAS,snap
-122.52442,45.504086,MOSCOW NIGHTS,13507 SE Division St,Portland,MULTNOMAH,snap
-122.29107,45.403999,FRED MEYER 00663,16625 SE 362nd Dr,Sandy,CLACKAMAS,snap
-122.63062,45.56197,Walgreens 07119,5420 NE 33rd Ave,Portland,MULTNOMAH,snap
-122.88226,45.495438,Walgreens 06852,19975 SW Tualatin Valley Hwy,Aloha,WASHINGTON,snap
-122.83676,45.555496,Walgreens 1082,4816 NW Bethany Blvd,Portland,WASHINGTON,snap
-123.20479,44.221878,United Grocery,930 Ivy St,Junction City,LANE,snap
-123.25869,42.796032,Azalea Mountain Store N/A,462 Azalea Glen Rd,Azalea,DOUGLAS,snap
-122.81199,42.516422,THE FLYING EAGLE MARKET & VIDEO,14406 Highway 62,Eagle Point,JACKSON,snap
-123.02404,44.981808,US MARKET # 125,3825 Cherry Ave NE,Keizer,MARION,snap
-123.08152,44.0196,Dari Mart Stores Inc 31,3425 Hilyard St,Eugene,LANE,snap
-123.084,44.634064,Walgreens 06530,1700 Pacific Blvd SE,Albany,LINN,snap
-123.28205,43.598293,YONCALLA FOOD CENTER,2580 Eagle Valley Rd,Yoncalla,DOUGLAS,snap
-122.79446,44.796734,STOP N SAVE #3,235 N 1st St,Stayton,MARION,snap
-123.92296,45.986115,Kiosco Mexicano,1219 S Roosevelt Dr,Seaside,CLATSOP,snap
-118.38671,45.930969,ZIP ZONE,419 S Main St,Milton Freewater,UMATILLA,snap
-123.05151,44.903175,Stop N Save,3625 Liberty Rd S,Salem,MARION,snap
-122.69117,45.262653,"Whk Inc., Dba Tnt Market",164 SE 1st Ave,Canby,CLACKAMAS,snap
-122.64608,45.504791,New Seasons Market - Seven Corners 5,1954 SE Division St,Portland,MULTNOMAH,snap
